run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,mixed,3097,2557,ssd,518,93898320,0.16725863739102356,0.20258114978490419
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,tool,313179,308885,decode_hbm,158998,25044801951,0.507690490103104,0.5147482072616022
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,tool,313179,308885,cpu,82570,10967474130,0.2636511388056032,0.26731631513346393
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,tool,313179,308885,ssd,67317,9764426280,0.2149473623710402,0.21793547760493387
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__slow_full_attention__tiered,slow_full_attention,full_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
