regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,16,2048,128,512,320,157.504,156.417,156.928,
mixed,2,1,0.5,4.0,16,2048,256,1024,640,158.88,156.321,157.631,
mixed,2,1,0.5,4.0,16,2048,512,2048,1280,156.576,157.6,156.769,0.1885
mixed,2,1,0.5,4.0,16,2048,1024,4096,2560,191.873,295.713,291.616,0.9605
mixed,2,1,0.5,4.0,16,2048,2048,8192,5120,361.122,566.658,565.763,0.9956
mixed,2,1,0.5,4.0,16,2048,4096,16384,10240,699.586,1109.283,1113.602,1.0105
mixed,2,1,0.5,4.0,16,4096,128,512,320,293.632,296.544,297.697,1.3959
mixed,2,1,0.5,4.0,16,4096,256,1024,640,292.834,294.784,296.672,1.9682
mixed,2,1,0.5,4.0,16,4096,512,2048,1280,295.009,295.744,295.072,0.0857
mixed,2,1,0.5,4.0,16,4096,1024,4096,2560,295.904,296.801,296.191,0.32
mixed,2,1,0.5,4.0,16,4096,2048,8192,5120,362.369,567.297,568.065,1.0037
mixed,2,1,0.5,4.0,16,4096,4096,16384,10240,702.337,1110.18,1114.754,1.0112
mixed,2,1,0.5,4.0,16,8192,128,512,320,571.108,574.402,571.873,0.2322
mixed,2,1,0.5,4.0,16,8192,256,1024,640,571.715,569.313,569.152,
mixed,2,1,0.5,4.0,16,8192,512,2048,1280,578.114,575.52,575.137,
mixed,2,1,0.5,4.0,16,8192,1024,4096,2560,569.024,575.137,571.585,0.4189
mixed,2,1,0.5,4.0,16,8192,2048,8192,5120,567.553,568.962,569.857,1.6352
mixed,2,1,0.5,4.0,16,8192,4096,16384,10240,700.035,1113.346,1117.987,1.0112
mixed,2,1,0.5,4.0,32,0,128,512,320,39.264,53.888,53.472,0.9716
mixed,2,1,0.5,4.0,32,0,256,1024,640,62.239,88.48,87.491,0.9623
mixed,2,1,0.5,4.0,32,0,512,2048,1280,104.0,155.264,155.937,1.0131
mixed,2,1,0.5,4.0,32,0,1024,4096,2560,191.937,294.272,291.457,0.9725
mixed,2,1,0.5,4.0,32,0,2048,8192,5120,365.12,567.617,564.323,0.9837
mixed,2,1,0.5,4.0,32,0,4096,16384,10240,709.473,1112.035,1106.883,0.9872
mixed,2,1,0.5,4.0,32,512,128,512,320,54.786,55.712,54.305,-0.5194
mixed,2,1,0.5,4.0,32,512,256,1024,640,62.336,88.255,88.192,0.9976
mixed,2,1,0.5,4.0,32,512,512,2048,1280,103.904,156.354,155.457,0.9829
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,191.01,297.248,291.906,0.9497
mixed,2,1,0.5,4.0,32,512,2048,8192,5120,364.289,570.689,567.041,0.9823
mixed,2,1,0.5,4.0,32,512,4096,16384,10240,706.145,1110.561,1112.451,1.0047
mixed,2,1,0.5,4.0,32,1024,128,512,320,88.415,88.417,88.319,-48.0
mixed,2,1,0.5,4.0,32,1024,256,1024,640,87.873,90.081,88.736,0.3909
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,103.873,157.409,156.48,0.9826
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,191.297,294.017,295.137,1.0109
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,361.056,567.361,563.296,0.9803
mixed,2,1,0.5,4.0,32,1024,4096,16384,10240,704.225,1123.427,1115.234,0.9805
mixed,2,1,0.5,4.0,32,2048,128,512,320,158.24,156.48,157.377,
mixed,2,1,0.5,4.0,32,2048,256,1024,640,156.609,156.864,158.593,7.7804
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,157.408,158.978,157.088,-0.2038
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,191.328,295.521,292.578,0.9718
mixed,2,1,0.5,4.0,32,2048,2048,8192,5120,361.345,567.139,568.834,1.0082
mixed,2,1,0.5,4.0,32,2048,4096,16384,10240,711.616,1111.138,1113.829,1.0067
mixed,2,1,0.5,4.0,32,4096,128,512,320,297.824,296.159,296.834,
mixed,2,1,0.5,4.0,32,4096,256,1024,640,296.832,297.184,297.12,0.8182
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,295.424,295.939,296.257,1.6175
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,295.392,296.512,295.616,0.2
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,364.448,564.065,566.082,1.0101
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,707.521,1126.274,1114.626,0.9722
mixed,2,1,0.5,4.0,32,8192,128,512,320,574.562,578.656,571.36,-0.7821
mixed,2,1,0.5,4.0,32,8192,256,1024,640,571.712,573.473,572.066,0.201
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,572.035,568.963,574.499,
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,572.193,572.322,570.336,-14.3953
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,571.585,570.048,575.265,
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,708.546,1116.451,1114.114,0.9943
mixed,2,1,0.5,4.0,64,0,128,512,320,39.616,54.881,54.399,0.9684
mixed,2,1,0.5,4.0,64,0,256,1024,640,62.816,88.031,87.744,0.9886
mixed,2,1,0.5,4.0,64,0,512,2048,1280,104.064,157.761,157.152,0.9887
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,190.943,295.682,295.265,0.996
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,363.651,569.665,564.515,0.975
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,703.748,1112.096,1111.843,0.9994
mixed,2,1,0.5,4.0,64,512,128,512,320,55.616,56.066,56.033,0.9267
mixed,2,1,0.5,4.0,64,512,256,1024,640,62.592,87.585,87.169,0.9834
mixed,2,1,0.5,4.0,64,512,512,2048,1280,104.544,157.249,156.48,0.9854
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,190.848,293.44,296.738,1.0321
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,363.267,565.92,567.234,1.0065
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,705.282,1107.906,1113.249,1.0133
mixed,2,1,0.5,4.0,64,1024,128,512,320,88.896,89.376,88.833,-0.1313
mixed,2,1,0.5,4.0,64,1024,256,1024,640,89.249,89.6,89.728,1.3647
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,104.033,156.255,156.608,1.0068
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,190.082,295.712,291.84,0.9633
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,363.489,566.915,570.784,1.019
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,704.703,1115.841,1118.371,1.0062
mixed,2,1,0.5,4.0,64,2048,128,512,320,157.632,158.304,159.009,2.0491
mixed,2,1,0.5,4.0,64,2048,256,1024,640,158.113,158.879,159.136,1.3355
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,160.097,159.618,158.56,
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,191.873,294.625,293.282,0.9869
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,362.433,569.955,574.113,1.02
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,704.64,1114.691,1109.697,0.9878
mixed,2,1,0.5,4.0,64,4096,128,512,320,296.578,296.704,299.969,26.9127
mixed,2,1,0.5,4.0,64,4096,256,1024,640,297.216,296.224,297.601,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,296.129,296.287,297.088,6.0696
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,296.033,294.625,297.088,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,364.897,568.961,568.225,0.9964
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,704.385,1123.202,1114.209,0.9785
mixed,2,1,0.5,4.0,64,8192,128,512,320,577.603,577.536,576.995,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,576.93,576.417,572.672,
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,571.843,577.186,569.441,-0.4496
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,577.155,572.64,573.343,
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,577.729,578.049,575.714,-6.2969
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,705.535,1117.857,1119.65,1.0043
mixed,2,1,0.5,4.0,128,0,128,512,320,39.136,54.016,54.208,1.0129
mixed,2,1,0.5,4.0,128,0,256,1024,640,62.88,87.521,86.88,0.974
mixed,2,1,0.5,4.0,128,0,512,2048,1280,104.128,156.479,155.264,0.9768
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,191.104,296.736,295.969,0.9927
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,362.88,565.793,565.281,0.9975
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,701.699,1112.899,1108.485,0.9893
mixed,2,1,0.5,4.0,128,512,128,512,320,56.897,56.865,56.639,
mixed,2,1,0.5,4.0,128,512,256,1024,640,63.041,87.487,88.032,1.0223
mixed,2,1,0.5,4.0,128,512,512,2048,1280,104.224,156.992,155.36,0.9691
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,190.081,295.36,291.071,0.9593
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,360.64,567.809,567.073,0.9964
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,705.57,1117.504,1112.449,0.9877
mixed,2,1,0.5,4.0,128,1024,128,512,320,90.784,89.439,89.728,
mixed,2,1,0.5,4.0,128,1024,256,1024,640,90.114,90.914,90.496,0.4775
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,104.256,157.697,156.16,0.9712
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,189.953,295.938,294.752,0.9888
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,363.968,568.769,568.099,0.9967
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,712.034,1112.547,1118.691,1.0153
mixed,2,1,0.5,4.0,128,2048,128,512,320,160.8,160.384,158.879,
mixed,2,1,0.5,4.0,128,2048,256,1024,640,160.194,159.968,160.385,
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,159.616,159.81,157.826,-9.2268
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,192.096,294.495,292.962,0.985
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,363.554,570.655,569.571,0.9948
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,699.296,1119.776,1113.379,0.9848
mixed,2,1,0.5,4.0,128,4096,128,512,320,295.074,295.81,296.032,1.3016
mixed,2,1,0.5,4.0,128,4096,256,1024,640,298.657,299.393,296.384,-3.0883
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,295.968,299.52,295.678,-0.0816
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,297.313,297.346,296.8,-15.5455
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,365.919,566.273,569.026,1.0137
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,708.866,1107.969,1114.34,1.016
mixed,2,1,0.5,4.0,128,8192,128,512,320,574.784,575.779,573.217,-1.5749
mixed,2,1,0.5,4.0,128,8192,256,1024,640,572.514,570.625,576.352,
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,575.619,574.113,574.05,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,572.225,574.047,568.674,-1.949
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,568.419,566.114,572.099,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,712.099,1107.236,1109.346,1.0053
mixed,2,1,0.5,4.0,256,0,128,512,320,40.417,56.128,55.584,0.9654
mixed,2,1,0.5,4.0,256,0,256,1024,640,63.617,88.864,88.352,0.9797
mixed,2,1,0.5,4.0,256,0,512,2048,1280,105.408,158.401,156.447,0.9631
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,192.481,295.107,295.36,1.0025
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,362.05,566.751,573.346,1.0322
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,708.705,1123.972,1115.235,0.979
mixed,2,1,0.5,4.0,256,512,128,512,320,66.465,66.432,66.496,
mixed,2,1,0.5,4.0,256,512,256,1024,640,66.239,88.481,88.127,0.9841
mixed,2,1,0.5,4.0,256,512,512,2048,1280,106.111,158.496,157.729,0.9854
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,193.12,294.88,295.457,1.0057
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,365.183,567.906,570.722,1.0139
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,706.401,1117.73,1121.348,1.0088
mixed,2,1,0.5,4.0,256,1024,128,512,320,99.104,98.88,98.208,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,99.008,99.904,98.496,-0.5714
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,106.272,158.56,156.672,0.9639
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,193.761,295.136,296.032,1.0088
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,367.874,571.071,567.714,0.9835
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,705.921,1122.499,1118.338,0.99
mixed,2,1,0.5,4.0,256,2048,128,512,320,165.407,166.592,165.12,-0.2422
mixed,2,1,0.5,4.0,256,2048,256,1024,640,165.28,165.888,166.879,2.6299
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,166.336,168.642,166.496,0.0694
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,193.728,295.969,296.128,1.0016
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,364.61,569.024,571.329,1.0113
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,715.902,1127.49,1127.49,1.0
mixed,2,1,0.5,4.0,256,4096,128,512,320,300.641,300.831,297.985,-13.9789
mixed,2,1,0.5,4.0,256,4096,256,1024,640,300.097,299.04,299.521,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,301.186,302.017,300.383,-0.9663
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,302.912,302.656,301.825,
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,364.706,574.69,574.047,0.9969
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,707.042,1113.314,1113.793,1.0012
mixed,2,1,0.5,4.0,256,8192,128,512,320,569.154,571.521,575.969,2.8792
mixed,2,1,0.5,4.0,256,8192,256,1024,640,579.841,578.432,579.491,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,574.307,578.848,580.13,1.2823
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,573.89,577.696,575.714,0.4792
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,579.682,579.52,573.347,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,707.266,1126.499,1113.57,0.9692
mixed,2,1,0.5,4.0,512,0,128,512,320,53.024,60.033,59.168,0.8766
mixed,2,1,0.5,4.0,512,0,256,1024,640,66.977,91.617,90.912,0.9714
mixed,2,1,0.5,4.0,512,0,512,2048,1280,108.639,158.303,158.944,1.0129
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,193.793,295.361,297.28,1.0189
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,364.29,570.976,563.169,0.9622
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,713.218,1117.347,1116.802,0.9987
mixed,2,1,0.5,4.0,512,512,128,512,320,87.267,87.679,87.871,1.466
mixed,2,1,0.5,4.0,512,512,256,1024,640,87.936,93.601,92.673,0.8362
mixed,2,1,0.5,4.0,512,512,512,2048,1280,111.776,161.28,160.128,0.9767
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,195.295,297.411,297.376,0.9997
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,367.937,573.762,567.65,0.9703
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,711.3,1119.234,1111.395,0.9808
mixed,2,1,0.5,4.0,512,1024,128,512,320,121.218,121.89,121.57,0.5238
mixed,2,1,0.5,4.0,512,1024,256,1024,640,121.888,121.28,121.408,
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,122.273,163.49,162.176,0.9681
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,197.216,300.256,298.751,0.9854
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,368.993,571.49,573.539,1.0101
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,712.832,1124.994,1127.202,1.0054
mixed,2,1,0.5,4.0,512,2048,128,512,320,189.92,191.009,190.561,0.5886
mixed,2,1,0.5,4.0,512,2048,256,1024,640,189.248,189.984,189.311,0.0856
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,190.751,192.736,191.361,0.3073
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,199.583,303.137,301.121,0.9805
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,370.048,580.865,575.008,0.9722
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,717.473,1134.147,1126.245,0.981
mixed,2,1,0.5,4.0,512,4096,128,512,320,324.802,324.226,325.218,
mixed,2,1,0.5,4.0,512,4096,256,1024,640,323.712,327.137,323.872,0.0467
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,327.584,327.778,324.579,-15.4897
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,325.665,330.177,327.489,0.4043
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,373.92,582.881,576.29,0.9685
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,721.248,1128.576,1123.747,0.9881
mixed,2,1,0.5,4.0,512,8192,128,512,320,595.521,594.816,594.337,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,591.584,596.226,593.152,0.3378
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,597.921,591.809,595.329,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,595.969,598.626,595.712,-0.0967
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,599.105,592.961,594.401,
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,721.218,1132.354,1122.148,0.9752
mixed,2,1,0.5,4.0,1024,0,128,512,320,129.248,134.624,131.36,0.3929
mixed,2,1,0.5,4.0,1024,0,256,1024,640,135.52,145.534,140.224,0.4697
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,162.625,211.297,205.12,0.8731
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,242.497,342.304,334.243,0.9192
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,404.674,597.059,589.25,0.9594
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,721.571,1135.009,1127.205,0.9811
mixed,2,1,0.5,4.0,1024,512,128,512,320,195.681,196.705,196.032,0.3428
mixed,2,1,0.5,4.0,1024,512,256,1024,640,196.832,204.608,204.384,0.9712
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,203.809,248.095,242.688,0.8779
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,281.984,378.531,373.826,0.9513
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,443.937,637.698,628.705,0.9536
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,763.875,1150.338,1148.519,0.9953
mixed,2,1,0.5,4.0,1024,1024,128,512,320,261.696,260.77,261.056,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,261.538,262.176,261.953,0.6505
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,263.936,286.019,277.185,0.6
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,316.673,415.521,408.161,0.9255
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,475.138,669.729,667.938,0.9908
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,803.363,1186.721,1183.522,0.9917
mixed,2,1,0.5,4.0,1024,2048,128,512,320,390.016,391.073,390.433,0.3945
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,391.583,391.136,392.096,
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,391.393,390.913,391.233,
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,402.465,484.447,476.545,0.9036
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,549.633,742.911,734.146,0.9547
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,867.937,1262.786,1253.603,0.9767
mixed,2,1,0.5,4.0,1024,4096,128,512,320,650.497,647.811,651.296,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,649.953,649.6,648.833,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,650.561,650.336,649.92,
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,649.091,654.401,649.122,0.0058
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,688.514,884.735,876.45,0.9578
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,1012.13,1403.555,1392.482,0.9717
mixed,2,1,0.5,4.0,1024,8192,128,512,320,1166.274,1165.442,1161.472,
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,1165.762,1163.14,1166.528,
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,1164.195,1162.277,1167.875,
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,1165.092,1174.209,1167.589,0.2739
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,1168.355,1200.227,1172.993,0.1455
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,1284.167,1676.067,1661.029,0.9616
mixed,2,1,0.5,4.0,2048,0,128,512,320,333.376,335.682,318.784,-6.3278
mixed,2,1,0.5,4.0,2048,0,256,1024,640,322.593,326.048,323.104,0.1479
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,329.376,346.272,335.265,0.3485
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,377.921,476.513,465.187,0.8851
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,539.202,722.85,716.066,0.9631
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,846.433,1219.746,1208.291,0.9693
mixed,2,1,0.5,4.0,2048,512,128,512,320,420.673,420.866,420.993,1.658
mixed,2,1,0.5,4.0,2048,512,256,1024,640,426.21,431.233,425.568,-0.1278
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,432.449,441.57,431.713,-0.0807
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,456.226,559.777,541.344,0.822
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,621.346,806.977,794.273,0.9316
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,929.09,1299.3,1293.538,0.9844
mixed,2,1,0.5,4.0,2048,1024,128,512,320,519.266,524.992,547.008,4.8449
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,542.499,552.225,539.265,-0.3325
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,556.704,563.555,554.656,-0.2989
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,542.719,658.69,639.169,0.8317
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,699.649,889.631,868.29,0.8877
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,1012.259,1378.789,1369.09,0.9735
mixed,2,1,0.5,4.0,2048,2048,128,512,320,705.921,713.921,740.642,4.3401
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,749.154,715.713,744.895,
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,753.089,724.833,716.357,
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,730.978,802.594,781.379,0.7038
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,838.369,1055.137,1008.898,0.7867
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,1172.227,1544.833,1509.892,0.9062
mixed,2,1,0.5,4.0,2048,4096,128,512,320,1075.555,1079.521,1080.579,1.2668
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,1080.066,1082.468,1080.033,-0.0137
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,1088.259,1140.801,1135.521,0.8995
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,1152.098,1148.643,1138.083,
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,1101.057,1310.564,1257.09,0.7448
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,1432.195,1913.666,1853.89,0.8758
mixed,2,1,0.5,4.0,2048,8192,128,512,320,1810.593,1814.374,1807.943,-0.7009
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,1815.657,1812.935,1810.534,
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,1886.114,1823.714,1901.187,
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,1915.781,1917.188,1912.486,-2.3419
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,1832.612,1829.476,1829.378,
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,1895.748,2301.478,2240.263,0.8491
pure,4,1,0.25,4.0,0,0,128,512,224,45.086,47.647,46.592,0.5881
pure,4,1,0.25,4.0,0,0,256,1024,448,47.614,53.729,51.617,0.6546
pure,4,1,0.25,4.0,0,0,512,2048,896,52.0,65.987,56.416,0.3157
pure,4,1,0.25,4.0,0,0,1024,4096,1792,62.559,91.295,72.226,0.3364
pure,4,1,0.25,4.0,0,0,2048,8192,3584,85.631,126.367,89.789,0.1021
pure,4,1,0.25,4.0,0,0,4096,16384,7168,119.838,196.671,122.592,0.0358
mixed,4,1,0.25,4.0,16,0,128,512,224,31.489,54.24,53.856,0.9831
mixed,4,1,0.25,4.0,16,0,256,1024,448,46.72,87.553,87.488,0.9984
mixed,4,1,0.25,4.0,16,0,512,2048,896,78.592,155.712,155.777,1.0008
