run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,764,168163647,0.24669034549564095,0.2987876417676965
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1793,268404487,0.5789473684210527,0.7012123582323034
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,116474,21415569785,0.37190871674026676,0.37707884811499426
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,tool,313179,308885,ssd,192411,24361132576,0.6143802745394806,0.6229211518850057
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,zero_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,human,31997,26952,decode_hbm,10206,3582664984,0.3189674031940494,0.378673196794301
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,human,31997,26952,cpu,10609,1964833909,0.3315623339688096,0.39362570495696053
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,human,31997,26952,ssd,6137,995826050,0.19179923117792294,0.2277010982487385
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,mixed,3097,2557,decode_hbm,1139,210459435,0.36777526638682595,0.44544387954634335
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,mixed,3097,2557,cpu,1025,153253533,0.3309654504359057,0.4008603832616347
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,mixed,3097,2557,ssd,393,72855166,0.1268969970939619,0.1536957371920219
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,tool,313179,308885,decode_hbm,218154,33007336375,0.696579272556589,0.7062628486329864
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,tool,313179,308885,cpu,42741,5506816351,0.13647466784171353,0.13837188597698172
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,tool,313179,308885,ssd,47990,7262549635,0.1532350508814448,0.1553652653900319
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__central_attention_one_third__tiered,central_attention_one_third,zero_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
