run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,tool,313179,308885,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,tool,313179,308885,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,tool,313179,308885,recompute,137931,20245967194,0.44042225053403966,0.44654483060038525
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_lru_recompute,unknown,4607,0,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,human,31997,26952,decode_hbm,7383,2829517540,0.23074038191080415,0.27393143365983974
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,human,31997,26952,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,human,31997,26952,ssd,19569,3713807403,0.6115885864299778,0.7260685663401603
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,human,31997,26952,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,657,142236956,0.21214078140135614,0.2569417285881893
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1900,294331178,0.6134969325153374,0.7430582714118107
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,110370,20406732433,0.3524182655925206,0.35731744824125483
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,tool,313179,308885,ssd,198515,25369969928,0.6338707256872268,0.6426825517587451
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,full_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,human,31997,26952,decode_hbm,8386,2973404446,0.2620870706628746,0.31114574057583855
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,human,31997,26952,cpu,11890,2477642241,0.3715973372503672,0.4411546452953399
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,human,31997,26952,ssd,6676,1092278256,0.2086445604275401,0.2476996141288216
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,mixed,3097,2557,decode_hbm,951,180617985,0.3070713593800452,0.3719202190066484
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,mixed,3097,2557,cpu,1156,172831536,0.37326444946722637,0.45209229565897535
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,mixed,3097,2557,ssd,450,83118613,0.14530190506942203,0.17598748533437622
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,tool,313179,308885,decode_hbm,199073,30422215814,0.6356524543471944,0.6444890493225635
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,tool,313179,308885,cpu,50494,6757141379,0.16123047841649663,0.1634718422713955
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,tool,313179,308885,ssd,59318,8597345168,0.18940605851605632,0.19203910840604108
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,full_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
