run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
full_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,full_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,full_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,full_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,full_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,human,31997,26952,decode_hbm,7868,2868778069,0.24589805294246336,0.2919263876521223
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,human,31997,26952,cpu,12155,2536120021,0.379879363690346,0.45098693974473136
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,human,31997,26952,ssd,6929,1138426853,0.21655155170797263,0.2570866726031463
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,mixed,3097,2557,decode_hbm,854,161008122,0.27575072650952537,0.33398513883457176
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,mixed,3097,2557,cpu,1213,185733492,0.3916693574426865,0.4743840438013297
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,mixed,3097,2557,ssd,490,89826520,0.15821762996448174,0.19163081736409857
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,tool,313179,308885,decode_hbm,184207,28258354488,0.5881843929509961,0.5963611052657137
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,tool,313179,308885,cpu,60820,8271126090,0.19420203781224157,0.19690175955452677
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,tool,313179,308885,ssd,63858,9247221783,0.20390256051650973,0.20673713517975945
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
full_residual__fast_full_attention__tiered,fast_full_attention,full_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
