run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
half_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,half_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,half_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,half_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__central_attention_one_third__hbm_ssd_direct,central_attention_one_third,half_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,human,31997,26952,decode_hbm,9203,3285050789,0.28762071444197895,0.34145888987830214
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,human,31997,26952,cpu,11270,2201581213,0.35222052067381315,0.418150786583556
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,human,31997,26952,ssd,6479,1056692941,0.20248773322498984,0.24039032353814188
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,mixed,3097,2557,decode_hbm,1027,192021974,0.3316112366806587,0.40164254986312087
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,mixed,3097,2557,cpu,1100,164695082,0.35518243461414273,0.4301916308173641
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,mixed,3097,2557,ssd,430,79851078,0.13884404262189215,0.16816581931951505
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,tool,313179,308885,decode_hbm,204750,31236485589,0.6537794679719905,0.6628680576913738
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,tool,313179,308885,cpu,49207,6489650813,0.1571210074749584,0.15930524305162116
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,tool,313179,308885,ssd,54928,8050565959,0.1753885158327985,0.17782669925700503
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__central_attention_one_third__tiered,central_attention_one_third,half_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
