run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1757,267031527,0.5673232160154988,0.6871333594055534
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,122914,22147294548,0.39247203675853104,0.3979280314680221
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,tool,313179,308885,ssd,185971,23629407813,0.5938169545212163,0.602071968531978
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,zero_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,human,31997,26952,decode_hbm,10339,3595467300,0.3231240428790199,0.3836078955179579
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,human,31997,26952,cpu,10236,1909551504,0.319904991092915,0.37978628673196796
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,human,31997,26952,ssd,6377,1038306139,0.19929993436884708,0.2366058177500742
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,mixed,3097,2557,decode_hbm,1156,213407159,0.37326444946722637,0.45209229565897535
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,mixed,3097,2557,cpu,979,144953271,0.316112366806587,0.382870551427454
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,mixed,3097,2557,ssd,422,78207704,0.1362608976428802,0.1650371529135706
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,tool,313179,308885,decode_hbm,216273,32760167488,0.6905731227189562,0.70017320361947
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,tool,313179,308885,cpu,38576,5105750295,0.1231755641342491,0.12488790326496917
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,tool,313179,308885,ssd,54036,7910784578,0.172540304426542,0.1749388931155608
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__full_causal_scale_1__tiered,full_causal_scale_1,zero_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,human,31997,26952,decode_hbm,11035,3784068042,0.34487608213269993,0.4094315820718314
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,human,31997,26952,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,human,31997,26952,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,human,31997,26952,recompute,15917,2759256901,0.49745288620808203,0.5905684179281686
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,mixed,3097,2557,decode_hbm,1316,243693311,0.42492734904746526,0.5146656237778647
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,mixed,3097,2557,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,mixed,3097,2557,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,mixed,3097,2557,recompute,1241,192874823,0.4007103648692283,0.4853343762221353
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,tool,313179,308885,decode_hbm,259088,38861045886,0.8272840771571529,0.8387846609579617
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,tool,313179,308885,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,tool,313179,308885,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,tool,313179,308885,recompute,49797,6915656475,0.15900491412259443,0.1612153390420383
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_lru_recompute,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,human,31997,26952,decode_hbm,8757,3409988293,0.27368190767884487,0.32491095280498666
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,human,31997,26952,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,human,31997,26952,ssd,18195,3133336650,0.568647060661937,0.6750890471950134
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,772,167626531,0.2492734904746529,0.301916308173641
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1785,268941603,0.5763642234420406,0.698083691826359
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,116716,21501549164,0.37268143777200896,0.3778623112161484
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,tool,313179,308885,ssd,192169,24275153197,0.6136075535077384,0.6221376887838516
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,zero_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,human,31997,26952,decode_hbm,10377,3586178688,0.3243116542175829,0.38501780943900266
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,human,31997,26952,cpu,10101,1903147902,0.31568584554802015,0.37477738201246663
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,human,31997,26952,ssd,6474,1053998353,0.20233146857517892,0.2402048085485307
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,mixed,3097,2557,decode_hbm,1154,211202680,0.37261866322247333,0.45131012905748924
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,mixed,3097,2557,cpu,971,145337555,0.3135292218275751,0.3797418850215096
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,mixed,3097,2557,ssd,432,80027899,0.13948982886664513,0.1689479859210012
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,tool,313179,308885,decode_hbm,210370,32050655007,0.6717244770562522,0.6810625313628049
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,tool,313179,308885,cpu,42606,5569312093,0.13604360445623748,0.13793483011476762
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,tool,313179,308885,ssd,55909,8156735261,0.1785209097672577,0.18100263852242743
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,zero_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
