run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
half_residual__full_causal_scale_1__hbm_lru_recompute,full_causal_scale_1,half_residual,hbm_lru_recompute,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,human,31997,26952,decode_hbm,8141,3165233970,0.25443010282213957,0.3020555060848917
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,human,31997,26952,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,human,31997,26952,ssd,18811,3378090973,0.5878988655186423,0.6979444939151084
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,721,156462635,0.23280594123345172,0.281971059835745
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1836,280105499,0.5928317726832418,0.718028940164255
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,115230,21202728393,0.3679365474696579,0.37305145928096217
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,tool,313179,308885,ssd,193655,24573973968,0.6183524438100895,0.6269485407190378
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__full_causal_scale_1__hbm_ssd_direct,full_causal_scale_1,half_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,human,31997,26952,decode_hbm,9365,3306811365,0.29268368909585274,0.34746957554170377
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,human,31997,26952,cpu,11074,2176164710,0.3460949464012251,0.4108785989907985
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,human,31997,26952,ssd,6513,1060348868,0.2035503328437041,0.24165182546749778
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,mixed,3097,2557,decode_hbm,1039,193029199,0.33548595414917665,0.40633554947203754
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,mixed,3097,2557,cpu,1087,163499980,0.3509848240232483,0.42510754790770433
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,mixed,3097,2557,ssd,431,80038955,0.13916693574426864,0.1685569026202581
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,tool,313179,308885,decode_hbm,206313,31477530066,0.6587702240571686,0.6679281933405636
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,tool,313179,308885,cpu,46819,6152417744,0.1494959751452045,0.15157421046667854
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,tool,313179,308885,ssd,55753,8146754551,0.1780227920773743,0.18049759619275782
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__full_causal_scale_1__tiered,full_causal_scale_1,half_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,human,31997,26952,decode_hbm,9502,3386591376,0.2969653405006719,0.35255268625704955
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,human,31997,26952,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,human,31997,26952,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,human,31997,26952,recompute,17450,3156733567,0.54536362784011,0.6474473137429504
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,mixed,3097,2557,decode_hbm,1085,204908929,0.35033903777849534,0.4243253813062182
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,mixed,3097,2557,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,mixed,3097,2557,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,mixed,3097,2557,recompute,1472,231659205,0.47529867613819826,0.5756746186937818
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,tool,313179,308885,decode_hbm,209471,31910924860,0.6688539142151932,0.6781520630655422
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,tool,313179,308885,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,tool,313179,308885,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,tool,313179,308885,recompute,99414,13865777501,0.31743507706455415,0.3218479369344578
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_lru_recompute,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_lru_recompute,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,human,31997,26952,decode_hbm,8177,3174339680,0.2555552083007782,0.303391214010092
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,human,31997,26952,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,human,31997,26952,ssd,18775,3368985263,0.5867737600400037,0.6966087859899079
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,722,158233965,0.2331288343558282,0.28236214313648805
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1835,278334169,0.5925088795608654,0.7176378568635119
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,115226,21210160592,0.3679237752211994,0.3730385094776373
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,tool,313179,308885,ssd,193659,24566541769,0.618365216058548,0.6269614905223627
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__hbm_ssd_direct,adversarial_fast_recompute_scale_1_over_3,half_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,human,31997,26952,decode_hbm,9471,3320129778,0.2959964996718442,0.3514024933214604
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,human,31997,26952,cpu,10888,2144711973,0.3402819014282589,0.40397744137726327
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,human,31997,26952,ssd,6593,1078483192,0.2060505672406788,0.24462006530127633
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,mixed,3097,2557,decode_hbm,1068,199463667,0.3448498546980949,0.4176769651935862
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,mixed,3097,2557,cpu,1045,154538137,0.3374233128834356,0.4086820492764959
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,mixed,3097,2557,ssd,444,82566330,0.14336454633516307,0.17364098552991789
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,tool,313179,308885,decode_hbm,206895,31539063501,0.6606285862078874,0.6698123897243311
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,tool,313179,308885,cpu,44035,5797607770,0.14060649021805421,0.14256114735257458
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,tool,313179,308885,ssd,57955,8440031090,0.18505391485380565,0.18762646292309434
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__adversarial_fast_recompute_scale_1_over_3__tiered,adversarial_fast_recompute_scale_1_over_3,half_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
