regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,1,0.0156,4.0,1024,8192,128,512,134,2165.959,2465.929,2167.429,0.0049
mixed,64,1,0.0156,4.0,1024,8192,256,1024,268,2283.72,2828.365,2282.149,-0.0029
mixed,64,1,0.0156,4.0,1024,8192,512,2048,536,2473.575,3551.534,2484.042,0.0097
mixed,64,1,0.0156,4.0,1024,8192,1024,4096,1072,2835.468,4996.978,2861.001,0.0118
mixed,64,1,0.0156,4.0,1024,8192,2048,8192,2144,3562.889,9139.748,3615.948,0.0095
mixed,64,1,0.0156,4.0,1024,8192,4096,16384,4288,5128.403,31547.296,5748.308,0.0235
mixed,64,1,0.0156,4.0,2048,0,128,512,134,1103.268,1354.469,1104.772,0.006
mixed,64,1,0.0156,4.0,2048,0,256,1024,268,1186.755,1700.549,1192.899,0.012
mixed,64,1,0.0156,4.0,2048,0,512,2048,536,1360.359,2441.193,1377.253,0.0156
mixed,64,1,0.0156,4.0,2048,0,1024,4096,1072,1702.887,4045.741,1939.654,0.1011
mixed,64,1,0.0156,4.0,2048,0,2048,8192,2144,2450.539,10475.751,2792.937,0.0427
mixed,64,1,0.0156,4.0,2048,0,4096,16384,4288,4189.038,20638.196,4965.524,0.0472
mixed,64,1,0.0156,4.0,2048,512,128,512,134,1289.925,1541.446,1290.532,0.0024
mixed,64,1,0.0156,4.0,2048,512,256,1024,268,1373.924,1887.781,1381.156,0.0141
mixed,64,1,0.0156,4.0,2048,512,512,2048,536,1547.559,2603.693,1555.494,0.0075
mixed,64,1,0.0156,4.0,2048,512,1024,4096,1072,1897.225,4369.905,2016.423,0.0482
mixed,64,1,0.0156,4.0,2048,512,2048,8192,2144,2614.25,10899.691,2962.376,0.042
mixed,64,1,0.0156,4.0,2048,512,4096,16384,4288,4718.74,24282.753,5241.907,0.0267
mixed,64,1,0.0156,4.0,2048,1024,128,512,134,1475.143,1727.332,1472.259,-0.0114
mixed,64,1,0.0156,4.0,2048,1024,256,1024,268,1561.798,2074.246,1564.294,0.0049
mixed,64,1,0.0156,4.0,2048,1024,512,2048,536,1732.613,2761.323,1741.861,0.009
mixed,64,1,0.0156,4.0,2048,1024,1024,4096,1072,2083.402,4516.144,2177.194,0.0386
mixed,64,1,0.0156,4.0,2048,1024,2048,8192,2144,2781.512,10531.816,3122.121,0.0439
mixed,64,1,0.0156,4.0,2048,1024,4096,16384,4288,4844.085,26387.724,5354.997,0.0237
mixed,64,1,0.0156,4.0,2048,2048,128,512,134,1838.34,2093.319,1839.336,0.0039
mixed,64,1,0.0156,4.0,2048,2048,256,1024,268,1928.458,2448.489,2011.11,0.1589
mixed,64,1,0.0156,4.0,2048,2048,512,2048,536,2096.204,3123.528,2113.543,0.0169
mixed,64,1,0.0156,4.0,2048,2048,1024,4096,1072,2456.428,4620.848,2486.379,0.0138
mixed,64,1,0.0156,4.0,2048,2048,2048,8192,2144,3133.449,11601.358,3443.181,0.0366
mixed,64,1,0.0156,4.0,2048,2048,4096,16384,4288,4756.184,30787.416,5413.333,0.0252
mixed,64,1,0.0156,4.0,2048,4096,128,512,134,2565.035,2825.834,2564.457,-0.0022
mixed,64,1,0.0156,4.0,2048,4096,256,1024,268,2653.993,3178.253,2663.08,0.0173
mixed,64,1,0.0156,4.0,2048,4096,512,2048,536,2832.298,3868.398,2844.265,0.0116
mixed,64,1,0.0156,4.0,2048,4096,1024,4096,1072,3182.57,5455.797,3205.58,0.0101
mixed,64,1,0.0156,4.0,2048,4096,2048,8192,2144,3878.383,16286.173,4061.677,0.0148
mixed,64,1,0.0156,4.0,2048,4096,4096,16384,4288,5711.448,33079.816,6496.697,0.0287
mixed,64,1,0.0156,4.0,2048,8192,128,512,134,4011.28,4265.869,4017.07,0.0227
mixed,64,1,0.0156,4.0,2048,8192,256,1024,268,4097.327,4632.4,4103.437,0.0114
mixed,64,1,0.0156,4.0,2048,8192,512,2048,536,4283.147,5367.667,4287.118,0.0037
mixed,64,1,0.0156,4.0,2048,8192,1024,4096,1072,4669.906,6911.64,4659.888,-0.0045
mixed,64,1,0.0156,4.0,2048,8192,2048,8192,2144,5377.492,10780.841,5422.391,0.0083
mixed,64,1,0.0156,4.0,2048,8192,4096,16384,4288,7079.674,32652.419,7477.438,0.0156
pure,64,2,0.0312,4.0,0,0,128,512,140,79.456,196.895,92.608,0.112
pure,64,2,0.0312,4.0,0,0,256,1024,280,112.255,383.265,126.722,0.0534
pure,64,2,0.0312,4.0,0,0,512,2048,560,215.491,692.801,213.824,-0.0035
pure,64,2,0.0312,4.0,0,0,1024,4096,1120,415.521,1232.454,415.778,0.0003
pure,64,2,0.0312,4.0,0,0,2048,8192,2240,741.058,2299.881,738.275,-0.0018
pure,64,2,0.0312,4.0,0,0,4096,16384,4480,1323.206,4399.217,1328.71,0.0018
mixed,64,2,0.0312,4.0,16,0,128,512,140,263.585,544.065,283.458,0.0709
mixed,64,2,0.0312,4.0,16,0,256,1024,280,362.72,940.773,413.698,0.0882
mixed,64,2,0.0312,4.0,16,0,512,2048,560,556.738,1713.99,667.17,0.0954
mixed,64,2,0.0312,4.0,16,0,1024,4096,1120,957.154,3653.998,1117.411,0.0594
mixed,64,2,0.0312,4.0,16,0,2048,8192,2240,1740.677,7422.492,2081.767,0.06
mixed,64,2,0.0312,4.0,16,0,4096,16384,4480,4044.015,14720.729,4631.984,0.0551
mixed,64,2,0.0312,4.0,16,512,128,512,140,270.241,540.385,279.778,0.0353
mixed,64,2,0.0312,4.0,16,512,256,1024,280,358.049,906.532,400.225,0.0769
mixed,64,2,0.0312,4.0,16,512,512,2048,560,547.938,1652.711,639.456,0.0828
mixed,64,2,0.0312,4.0,16,512,1024,4096,1120,927.268,3660.396,1121.541,0.0711
mixed,64,2,0.0312,4.0,16,512,2048,8192,2240,1753.735,7422.301,2081.287,0.0578
mixed,64,2,0.0312,4.0,16,512,4096,16384,4480,4065.68,14813.403,4660.176,0.0553
mixed,64,2,0.0312,4.0,16,1024,128,512,140,312.321,553.121,312.8,0.002
mixed,64,2,0.0312,4.0,16,1024,256,1024,280,390.242,919.684,402.69,0.0235
mixed,64,2,0.0312,4.0,16,1024,512,2048,560,566.274,1660.645,646.338,0.0732
mixed,64,2,0.0312,4.0,16,1024,1024,4096,1120,936.707,3639.656,1128.612,0.071
mixed,64,2,0.0312,4.0,16,1024,2048,8192,2240,1760.613,7436.671,2084.934,0.0571
mixed,64,2,0.0312,4.0,16,1024,4096,16384,4480,4071.213,14737.917,4592.561,0.0489
mixed,64,2,0.0312,4.0,16,2048,128,512,140,377.922,630.113,379.073,0.0046
mixed,64,2,0.0312,4.0,16,2048,256,1024,280,466.274,966.435,467.33,0.0021
mixed,64,2,0.0312,4.0,16,2048,512,2048,560,639.33,1701.574,655.203,0.0149
mixed,64,2,0.0312,4.0,16,2048,1024,4096,1120,980.676,3603.887,1145.795,0.0629
mixed,64,2,0.0312,4.0,16,2048,2048,8192,2240,1803.238,7439.553,2091.974,0.0512
mixed,64,2,0.0312,4.0,16,2048,4096,16384,4480,3996.814,14962.843,4511.697,0.047
mixed,64,2,0.0312,4.0,16,4096,128,512,140,504.864,756.163,510.946,0.0242
mixed,64,2,0.0312,4.0,16,4096,256,1024,280,595.01,1103.748,610.435,0.0303
mixed,64,2,0.0312,4.0,16,4096,512,2048,560,771.681,1734.438,795.107,0.0243
mixed,64,2,0.0312,4.0,16,4096,1024,4096,1120,1119.268,3946.352,1166.596,0.0167
mixed,64,2,0.0312,4.0,16,4096,2048,8192,2240,1841.574,8125.251,2104.198,0.0418
mixed,64,2,0.0312,4.0,16,4096,4096,16384,4480,4351.091,17654.855,4467.157,0.0087
mixed,64,2,0.0312,4.0,16,8192,128,512,140,751.459,1016.229,757.858,0.0242
mixed,64,2,0.0312,4.0,16,8192,256,1024,280,842.724,1365.735,859.841,0.0327
mixed,64,2,0.0312,4.0,16,8192,512,2048,560,1027.589,2060.55,1066.276,0.0375
mixed,64,2,0.0312,4.0,16,8192,1024,4096,1120,1384.099,4050.543,1432.355,0.0181
mixed,64,2,0.0312,4.0,16,8192,2048,8192,2240,2172.04,8041.02,2132.84,-0.0067
mixed,64,2,0.0312,4.0,16,8192,4096,16384,4480,4468.751,18768.175,4361.266,-0.0075
mixed,64,2,0.0312,4.0,32,0,128,512,140,253.92,522.178,272.003,0.0674
mixed,64,2,0.0312,4.0,32,0,256,1024,280,347.202,904.1,396.163,0.0879
mixed,64,2,0.0312,4.0,32,0,512,2048,560,535.265,1639.077,637.57,0.0927
mixed,64,2,0.0312,4.0,32,0,1024,4096,1120,919.715,3659.213,1115.907,0.0716
mixed,64,2,0.0312,4.0,32,0,2048,8192,2240,1745.895,7435.904,2085.097,0.0596
mixed,64,2,0.0312,4.0,32,0,4096,16384,4480,4056.337,14762.11,4652.593,0.0557
mixed,64,2,0.0312,4.0,32,512,128,512,140,270.305,540.931,280.833,0.0389
mixed,64,2,0.0312,4.0,32,512,256,1024,280,357.249,910.723,399.84,0.077
mixed,64,2,0.0312,4.0,32,512,512,2048,560,547.681,1651.398,640.131,0.0838
mixed,64,2,0.0312,4.0,32,512,1024,4096,1120,927.171,3663.402,1120.451,0.0706
mixed,64,2,0.0312,4.0,32,512,2048,8192,2240,1753.702,7422.78,2084.392,0.0583
mixed,64,2,0.0312,4.0,32,512,4096,16384,4480,4054.093,14804.54,4646.99,0.0552
mixed,64,2,0.0312,4.0,32,1024,128,512,140,311.457,554.946,310.913,-0.0022
mixed,64,2,0.0312,4.0,32,1024,256,1024,280,393.25,922.594,403.968,0.0202
mixed,64,2,0.0312,4.0,32,1024,512,2048,560,565.154,1659.782,647.139,0.0749
mixed,64,2,0.0312,4.0,32,1024,1024,4096,1120,937.251,3646.991,1128.387,0.0705
mixed,64,2,0.0312,4.0,32,1024,2048,8192,2240,1763.046,7428.796,2085.575,0.0569
mixed,64,2,0.0312,4.0,32,1024,4096,16384,4480,4066.254,14719.26,4636.592,0.0535
mixed,64,2,0.0312,4.0,32,2048,128,512,140,377.985,630.787,379.714,0.0068
mixed,64,2,0.0312,4.0,32,2048,256,1024,280,467.105,969.7,468.673,0.0031
mixed,64,2,0.0312,4.0,32,2048,512,2048,560,639.618,1701.128,655.618,0.0151
mixed,64,2,0.0312,4.0,32,2048,1024,4096,1120,981.99,3612.493,1144.644,0.0618
mixed,64,2,0.0312,4.0,32,2048,2048,8192,2240,1805.894,7444.763,2091.719,0.0507
mixed,64,2,0.0312,4.0,32,2048,4096,16384,4480,3998.287,14818.46,4497.039,0.0461
mixed,64,2,0.0312,4.0,32,4096,128,512,140,504.162,763.139,512.385,0.0318
mixed,64,2,0.0312,4.0,32,4096,256,1024,280,594.561,1105.347,610.914,0.032
mixed,64,2,0.0312,4.0,32,4096,512,2048,560,772.29,1738.566,796.194,0.0247
mixed,64,2,0.0312,4.0,32,4096,1024,4096,1120,1124.07,3943.819,1168.547,0.0158
mixed,64,2,0.0312,4.0,32,4096,2048,8192,2240,1850.919,8174.627,2100.554,0.0395
mixed,64,2,0.0312,4.0,32,4096,4096,16384,4480,4374.767,17814.923,4475.214,0.0075
mixed,64,2,0.0312,4.0,32,8192,128,512,140,750.594,1018.914,760.449,0.0367
mixed,64,2,0.0312,4.0,32,8192,256,1024,280,843.523,1367.109,860.292,0.032
mixed,64,2,0.0312,4.0,32,8192,512,2048,560,1028.132,2073.062,1070.918,0.0409
mixed,64,2,0.0312,4.0,32,8192,1024,4096,1120,1385.093,4051.056,1440.548,0.0208
mixed,64,2,0.0312,4.0,32,8192,2048,8192,2240,2178.185,8048.733,2134.47,-0.0074
mixed,64,2,0.0312,4.0,32,8192,4096,16384,4480,4467.604,18498.285,4361.805,-0.0075
mixed,64,2,0.0312,4.0,64,0,128,512,140,253.731,522.403,273.313,0.0729
mixed,64,2,0.0312,4.0,64,0,256,1024,280,347.842,903.748,396.64,0.0878
mixed,64,2,0.0312,4.0,64,0,512,2048,560,534.723,1639.174,636.803,0.0924
mixed,64,2,0.0312,4.0,64,0,1024,4096,1120,919.843,3662.797,1117.187,0.0719
mixed,64,2,0.0312,4.0,64,0,2048,8192,2240,1742.278,7427.871,2082.15,0.0598
mixed,64,2,0.0312,4.0,64,0,4096,16384,4480,4055.983,14836.093,4641.585,0.0543
mixed,64,2,0.0312,4.0,64,512,128,512,140,272.832,540.771,280.867,0.03
mixed,64,2,0.0312,4.0,64,512,256,1024,280,357.568,910.402,401.346,0.0792
mixed,64,2,0.0312,4.0,64,512,512,2048,560,548.482,1646.31,640.706,0.084
mixed,64,2,0.0312,4.0,64,512,1024,4096,1120,929.315,3668.845,1121.028,0.07
mixed,64,2,0.0312,4.0,64,512,2048,8192,2240,1748.423,7435.963,2082.281,0.0587
mixed,64,2,0.0312,4.0,64,512,4096,16384,4480,4062.736,14795.356,4652.177,0.0549
mixed,64,2,0.0312,4.0,64,1024,128,512,140,313.6,553.475,313.922,0.0013
mixed,64,2,0.0312,4.0,64,1024,256,1024,280,393.506,921.379,404.32,0.0205
mixed,64,2,0.0312,4.0,64,1024,512,2048,560,562.402,1660.006,646.019,0.0762
mixed,64,2,0.0312,4.0,64,1024,1024,4096,1120,936.291,3632.045,1128.39,0.0713
mixed,64,2,0.0312,4.0,64,1024,2048,8192,2240,1761.638,7428.541,2083.591,0.0568
mixed,64,2,0.0312,4.0,64,1024,4096,16384,4480,4058.223,14745.789,4612.083,0.0518
mixed,64,2,0.0312,4.0,64,2048,128,512,140,379.649,631.33,380.258,0.0024
mixed,64,2,0.0312,4.0,64,2048,256,1024,280,467.489,968.739,470.626,0.0063
mixed,64,2,0.0312,4.0,64,2048,512,2048,560,640.866,1697.574,657.571,0.0158
mixed,64,2,0.0312,4.0,64,2048,1024,4096,1120,983.907,3596.845,1145.988,0.062
mixed,64,2,0.0312,4.0,64,2048,2048,8192,2240,1803.174,7437.53,2088.902,0.0507
mixed,64,2,0.0312,4.0,64,2048,4096,16384,4480,4009.552,15012.125,4625.841,0.056
mixed,64,2,0.0312,4.0,64,4096,128,512,140,528.321,797.635,529.636,0.0049
mixed,64,2,0.0312,4.0,64,4096,256,1024,280,624.226,1158.054,641.252,0.0319
mixed,64,2,0.0312,4.0,64,4096,512,2048,560,808.931,1808.392,827.747,0.0188
mixed,64,2,0.0312,4.0,64,4096,1024,4096,1120,1168.388,4060.845,1212.997,0.0154
mixed,64,2,0.0312,4.0,64,4096,2048,8192,2240,1913.32,8205.058,2098.696,0.0295
mixed,64,2,0.0312,4.0,64,4096,4096,16384,4480,4382.514,17297.159,4479.728,0.0075
mixed,64,2,0.0312,4.0,64,8192,128,512,140,751.906,1019.844,759.267,0.0275
mixed,64,2,0.0312,4.0,64,8192,256,1024,280,845.539,1367.331,860.034,0.0278
mixed,64,2,0.0312,4.0,64,8192,512,2048,560,1028.036,2072.104,1067.939,0.0382
mixed,64,2,0.0312,4.0,64,8192,1024,4096,1120,1385.382,4046.768,1451.909,0.025
mixed,64,2,0.0312,4.0,64,8192,2048,8192,2240,2162.119,8048.607,2229.127,0.0114
mixed,64,2,0.0312,4.0,64,8192,4096,16384,4480,4575.79,17837.961,4358.223,-0.0164
mixed,64,2,0.0312,4.0,128,0,128,512,140,267.136,542.05,286.88,0.0718
mixed,64,2,0.0312,4.0,128,0,256,1024,280,364.993,916.9,409.187,0.0801
mixed,64,2,0.0312,4.0,128,0,512,2048,560,574.049,1728.645,679.266,0.0911
mixed,64,2,0.0312,4.0,128,0,1024,4096,1120,948.931,3738.7,1181.924,0.0835
mixed,64,2,0.0312,4.0,128,0,2048,8192,2240,1829.766,7593.628,2191.816,0.0628
mixed,64,2,0.0312,4.0,128,0,4096,16384,4480,4074.032,14779.199,4657.65,0.0545
mixed,64,2,0.0312,4.0,128,512,128,512,140,296.161,557.059,298.433,0.0087
mixed,64,2,0.0312,4.0,128,512,256,1024,280,381.634,931.428,416.993,0.0643
mixed,64,2,0.0312,4.0,128,512,512,2048,560,566.147,1681.64,658.691,0.083
mixed,64,2,0.0312,4.0,128,512,1024,4096,1120,945.538,3679.531,1147.301,0.0738
mixed,64,2,0.0312,4.0,128,512,2048,8192,2240,1783.495,7443.674,2099.879,0.0559
mixed,64,2,0.0312,4.0,128,512,4096,16384,4480,4069.52,14765.281,4647.984,0.0541
mixed,64,2,0.0312,4.0,128,1024,128,512,140,334.177,586.371,339.522,0.0212
mixed,64,2,0.0312,4.0,128,1024,256,1024,280,419.521,939.875,431.554,0.0231
mixed,64,2,0.0312,4.0,128,1024,512,2048,560,593.698,1698.757,671.17,0.0701
mixed,64,2,0.0312,4.0,128,1024,1024,4096,1120,955.171,3655.66,1161.219,0.0763
mixed,64,2,0.0312,4.0,128,1024,2048,8192,2240,1804.935,7452.863,2105.609,0.0532
mixed,64,2,0.0312,4.0,128,1024,4096,16384,4480,4088.335,14793.467,4594.962,0.0473
mixed,64,2,0.0312,4.0,128,2048,128,512,140,411.585,660.451,415.746,0.0167
mixed,64,2,0.0312,4.0,128,2048,256,1024,280,498.466,1003.908,507.264,0.0174
mixed,64,2,0.0312,4.0,128,2048,512,2048,560,672.898,1723.205,694.05,0.0201
mixed,64,2,0.0312,4.0,128,2048,1024,4096,1120,1022.372,3692.749,1193.923,0.0642
mixed,64,2,0.0312,4.0,128,2048,2048,8192,2240,1833.543,7467.26,2124.328,0.0516
mixed,64,2,0.0312,4.0,128,2048,4096,16384,4480,4123.279,14803.329,4501.904,0.0355
mixed,64,2,0.0312,4.0,128,4096,128,512,140,579.172,851.556,580.675,0.0055
mixed,64,2,0.0312,4.0,128,4096,256,1024,280,672.226,1211.077,688.707,0.0306
mixed,64,2,0.0312,4.0,128,4096,512,2048,560,868.099,1925.736,877.538,0.0089
mixed,64,2,0.0312,4.0,128,4096,1024,4096,1120,1226.053,4101.36,1282.021,0.0195
mixed,64,2,0.0312,4.0,128,4096,2048,8192,2240,2028.81,8752.031,2276.838,0.0369
mixed,64,2,0.0312,4.0,128,4096,4096,16384,4480,4425.043,21307.511,4325.808,-0.0059
mixed,64,2,0.0312,4.0,128,8192,128,512,140,801.188,1132.037,838.755,0.1135
mixed,64,2,0.0312,4.0,128,8192,256,1024,280,949.347,1547.461,961.572,0.0204
mixed,64,2,0.0312,4.0,128,8192,512,2048,560,1168.901,2218.984,1189.25,0.0194
mixed,64,2,0.0312,4.0,128,8192,1024,4096,1120,1568.582,4150.734,1614.886,0.0179
mixed,64,2,0.0312,4.0,128,8192,2048,8192,2240,2312.295,8311.647,2394.344,0.0137
mixed,64,2,0.0312,4.0,128,8192,4096,16384,4480,4643.186,21615.705,4589.361,-0.0032
mixed,64,2,0.0312,4.0,256,0,128,512,140,297.377,573.602,315.777,0.0666
mixed,64,2,0.0312,4.0,256,0,256,1024,280,393.183,950.053,439.042,0.0824
mixed,64,2,0.0312,4.0,256,0,512,2048,560,582.466,1702.214,680.322,0.0874
mixed,64,2,0.0312,4.0,256,0,1024,4096,1120,965.892,3687.34,1163.619,0.0727
mixed,64,2,0.0312,4.0,256,0,2048,8192,2240,1801.639,7597.828,2226.953,0.0734
mixed,64,2,0.0312,4.0,256,0,4096,16384,4480,4166.157,14837.819,4823.121,0.0616
mixed,64,2,0.0312,4.0,256,512,128,512,140,358.081,617.89,360.131,0.0079
mixed,64,2,0.0312,4.0,256,512,256,1024,280,445.091,1008.101,480.61,0.0631
mixed,64,2,0.0312,4.0,256,512,512,2048,560,628.259,1798.087,729.634,0.0867
mixed,64,2,0.0312,4.0,256,512,1024,4096,1120,1024.548,3808.56,1241.924,0.0781
mixed,64,2,0.0312,4.0,256,512,2048,8192,2240,1910.283,7636.253,2245.642,0.0586
mixed,64,2,0.0312,4.0,256,512,4096,16384,4480,4213.521,14913.758,4648.659,0.0407
mixed,64,2,0.0312,4.0,256,1024,128,512,140,391.075,641.216,395.329,0.017
mixed,64,2,0.0312,4.0,256,1024,256,1024,280,476.226,983.715,488.802,0.0248
mixed,64,2,0.0312,4.0,256,1024,512,2048,560,650.756,1738.948,721.699,0.0652
mixed,64,2,0.0312,4.0,256,1024,1024,4096,1120,1002.501,3686.221,1222.341,0.0819
mixed,64,2,0.0312,4.0,256,1024,2048,8192,2240,1845.03,7467.74,2266.439,0.0749
mixed,64,2,0.0312,4.0,256,1024,4096,16384,4480,4133.614,14933.017,4649.071,0.0477
mixed,64,2,0.0312,4.0,256,2048,128,512,140,507.172,768.067,507.617,0.0017
mixed,64,2,0.0312,4.0,256,2048,256,1024,280,592.899,1136.197,610.562,0.0325
mixed,64,2,0.0312,4.0,256,2048,512,2048,560,781.411,1850.596,803.426,0.0206
mixed,64,2,0.0312,4.0,256,2048,1024,4096,1120,1152.036,3937.999,1320.165,0.0603
mixed,64,2,0.0312,4.0,256,2048,2048,8192,2240,1950.632,7671.902,2351.338,0.07
mixed,64,2,0.0312,4.0,256,2048,4096,16384,4480,4521.135,15114.047,4420.37,-0.0095
mixed,64,2,0.0312,4.0,256,4096,128,512,140,688.547,965.858,692.738,0.0151
mixed,64,2,0.0312,4.0,256,4096,256,1024,280,791.267,1336.934,797.795,0.012
mixed,64,2,0.0312,4.0,256,4096,512,2048,560,984.196,2027.655,1005.891,0.0208
mixed,64,2,0.0312,4.0,256,4096,1024,4096,1120,1359.621,3925.262,1403.875,0.0172
mixed,64,2,0.0312,4.0,256,4096,2048,8192,2240,2136.745,9263.812,2437.767,0.0422
mixed,64,2,0.0312,4.0,256,4096,4096,16384,4480,4358.064,25723.818,4932.083,0.0269
mixed,64,2,0.0312,4.0,256,8192,128,512,140,998.081,1347.748,1003.3,0.0149
mixed,64,2,0.0312,4.0,256,8192,256,1024,280,1138.628,1735.942,1153.092,0.0242
mixed,64,2,0.0312,4.0,256,8192,512,2048,560,1361.989,2458.891,1368.678,0.0061
mixed,64,2,0.0312,4.0,256,8192,1024,4096,1120,1754.151,3932.014,1793.159,0.0179
mixed,64,2,0.0312,4.0,256,8192,2048,8192,2240,2577.037,7918.493,2585.002,0.0015
mixed,64,2,0.0312,4.0,256,8192,4096,16384,4480,4218.673,24417.985,5096.371,0.0435
mixed,64,2,0.0312,4.0,512,0,128,512,140,377.857,653.379,388.128,0.0373
mixed,64,2,0.0312,4.0,512,0,256,1024,280,468.645,1027.78,530.944,0.1114
mixed,64,2,0.0312,4.0,512,0,512,2048,560,661.123,1802.373,786.02,0.1094
mixed,64,2,0.0312,4.0,512,0,1024,4096,1120,1087.205,3846.446,1298.726,0.0767
mixed,64,2,0.0312,4.0,512,0,2048,8192,2240,1958.663,7602.077,2293.126,0.0593
mixed,64,2,0.0312,4.0,512,0,4096,16384,4480,4221.999,15022.591,4805.042,0.054
mixed,64,2,0.0312,4.0,512,512,128,512,140,448.449,697.186,450.722,0.0091
mixed,64,2,0.0312,4.0,512,512,256,1024,280,533.826,1086.564,550.721,0.0306
mixed,64,2,0.0312,4.0,512,512,512,2048,560,705.89,1811.494,795.841,0.0814
mixed,64,2,0.0312,4.0,512,512,1024,4096,1120,1102.818,3736.399,1290.885,0.0714
mixed,64,2,0.0312,4.0,512,512,2048,8192,2240,1997.415,7543.072,2348.36,0.0633
mixed,64,2,0.0312,4.0,512,512,4096,16384,4480,4281.329,14949.534,4694.831,0.0388
mixed,64,2,0.0312,4.0,512,1024,128,512,140,534.402,800.227,541.508,0.0267
mixed,64,2,0.0312,4.0,512,1024,256,1024,280,629.218,1182.979,637.892,0.0157
mixed,64,2,0.0312,4.0,512,1024,512,2048,560,809.442,1942.726,878.723,0.0611
mixed,64,2,0.0312,4.0,512,1024,1024,4096,1120,1200.452,3848.266,1388.226,0.0709
mixed,64,2,0.0312,4.0,512,1024,2048,8192,2240,2050.25,7690.27,2401.0,0.0622
mixed,64,2,0.0312,4.0,512,1024,4096,16384,4480,4267.345,15179.998,4374.223,0.0098
mixed,64,2,0.0312,4.0,512,2048,128,512,140,642.786,904.804,650.978,0.0313
mixed,64,2,0.0312,4.0,512,2048,256,1024,280,732.291,1247.619,745.73,0.0261
mixed,64,2,0.0312,4.0,512,2048,512,2048,560,912.964,1998.632,933.027,0.0185
mixed,64,2,0.0312,4.0,512,2048,1024,4096,1120,1267.524,3484.077,1459.204,0.0865
mixed,64,2,0.0312,4.0,512,2048,2048,8192,2240,2104.136,8699.842,2502.505,0.0604
mixed,64,2,0.0312,4.0,512,2048,4096,16384,4480,3987.151,16836.807,4868.5,0.0686
mixed,64,2,0.0312,4.0,512,4096,128,512,140,924.419,1214.405,934.818,0.0359
mixed,64,2,0.0312,4.0,512,4096,256,1024,280,1033.603,1577.317,1043.107,0.0175
mixed,64,2,0.0312,4.0,512,4096,512,2048,560,1225.126,2312.936,1246.533,0.0197
mixed,64,2,0.0312,4.0,512,4096,1024,4096,1120,1602.055,4100.495,1641.382,0.0157
mixed,64,2,0.0312,4.0,512,4096,2048,8192,2240,2398.346,9910.568,2679.08,0.0374
mixed,64,2,0.0312,4.0,512,4096,4096,16384,4480,4472.975,29316.058,5278.643,0.0324
mixed,64,2,0.0312,4.0,512,8192,128,512,140,1415.491,1724.101,1429.125,0.0442
mixed,64,2,0.0312,4.0,512,8192,256,1024,280,1518.566,2111.462,1538.47,0.0336
mixed,64,2,0.0312,4.0,512,8192,512,2048,560,1739.462,2849.706,1761.48,0.0198
mixed,64,2,0.0312,4.0,512,8192,1024,4096,1120,2135.622,4732.754,2193.736,0.0224
mixed,64,2,0.0312,4.0,512,8192,2048,8192,2240,2956.776,8115.069,2961.481,0.0009
mixed,64,2,0.0312,4.0,512,8192,4096,16384,4480,5036.533,29004.5,5535.828,0.0208
mixed,64,2,0.0312,4.0,1024,0,128,512,140,602.722,861.86,607.491,0.0184
mixed,64,2,0.0312,4.0,1024,0,256,1024,280,693.763,1265.251,711.683,0.0314
mixed,64,2,0.0312,4.0,1024,0,512,2048,560,874.818,2028.711,964.995,0.0782
mixed,64,2,0.0312,4.0,1024,0,1024,4096,1120,1283.716,3935.086,1484.484,0.0757
mixed,64,2,0.0312,4.0,1024,0,2048,8192,2240,2144.553,7631.485,2489.129,0.0628
mixed,64,2,0.0312,4.0,1024,0,4096,16384,4480,4383.471,15186.465,4692.658,0.0286
mixed,64,2,0.0312,4.0,1024,512,128,512,140,718.882,970.499,689.665,-0.1161
mixed,64,2,0.0312,4.0,1024,512,256,1024,280,800.387,1352.709,821.186,0.0377
mixed,64,2,0.0312,4.0,1024,512,512,2048,560,980.837,2134.504,1051.138,0.0609
mixed,64,2,0.0312,4.0,1024,512,1024,4096,1120,1369.093,3841.007,1569.509,0.0811
mixed,64,2,0.0312,4.0,1024,512,2048,8192,2240,2209.96,7713.823,2590.026,0.0691
mixed,64,2,0.0312,4.0,1024,512,4096,16384,4480,4574.995,15221.955,4737.17,0.0152
mixed,64,2,0.0312,4.0,1024,1024,128,512,140,824.101,1091.524,831.683,0.0284
mixed,64,2,0.0312,4.0,1024,1024,256,1024,280,877.378,1411.555,920.194,0.0802
mixed,64,2,0.0312,4.0,1024,1024,512,2048,560,1100.932,2192.582,1132.932,0.0293
mixed,64,2,0.0312,4.0,1024,1024,1024,4096,1120,1467.334,3861.934,1653.19,0.0776
mixed,64,2,0.0312,4.0,1024,1024,2048,8192,2240,2297.927,8724.452,2673.512,0.0584
mixed,64,2,0.0312,4.0,1024,1024,4096,16384,4480,4356.814,16919.527,4845.296,0.0389
mixed,64,2,0.0312,4.0,1024,2048,128,512,140,994.114,1258.596,998.051,0.0149
mixed,64,2,0.0312,4.0,1024,2048,256,1024,280,1109.603,1635.428,1097.926,-0.0222
mixed,64,2,0.0312,4.0,1024,2048,512,2048,560,1319.045,2403.337,1342.917,0.022
mixed,64,2,0.0312,4.0,1024,2048,1024,4096,1120,1643.365,4292.559,1800.805,0.0594
