regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,64,2,0.0312,4.0,0,0,1024,4096,1120,382.111,1173.282,384.386,0.0029
pure,64,2,0.0312,4.0,0,0,2048,8192,2240,688.288,2233.674,686.692,-0.001
pure,64,2,0.0312,4.0,0,0,4096,16384,4480,1261.862,4330.258,1272.005,0.0033
mixed,64,2,0.0312,4.0,16,0,128,512,140,137.184,287.616,157.217,0.1332
mixed,64,2,0.0312,4.0,16,0,256,1024,280,198.21,503.426,242.498,0.1451
mixed,64,2,0.0312,4.0,16,0,512,2048,560,306.754,960.483,396.13,0.1367
mixed,64,2,0.0312,4.0,16,0,1024,4096,1120,516.672,2249.258,709.443,0.1113
mixed,64,2,0.0312,4.0,16,0,2048,8192,2240,1016.292,4510.704,1360.642,0.0985
mixed,64,2,0.0312,4.0,16,0,4096,16384,4480,2481.834,8916.834,3191.816,0.1103
mixed,64,2,0.0312,4.0,16,512,128,512,140,168.449,301.378,167.33,-0.0084
mixed,64,2,0.0312,4.0,16,512,256,1024,280,213.533,515.267,244.065,0.1012
mixed,64,2,0.0312,4.0,16,512,512,2048,560,309.952,959.654,400.417,0.1392
mixed,64,2,0.0312,4.0,16,512,1024,4096,1120,522.72,2251.047,711.106,0.109
mixed,64,2,0.0312,4.0,16,512,2048,8192,2240,1017.668,4504.561,1355.528,0.0969
mixed,64,2,0.0312,4.0,16,512,4096,16384,4480,2479.816,8921.605,3195.339,0.1111
mixed,64,2,0.0312,4.0,16,1024,128,512,140,202.175,329.921,201.185,-0.0077
mixed,64,2,0.0312,4.0,16,1024,256,1024,280,246.719,517.44,244.897,-0.0067
mixed,64,2,0.0312,4.0,16,1024,512,2048,560,338.818,963.812,401.41,0.1001
mixed,64,2,0.0312,4.0,16,1024,1024,4096,1120,523.298,2259.211,715.522,0.1107
mixed,64,2,0.0312,4.0,16,1024,2048,8192,2240,1017.187,4510.993,1358.818,0.0978
mixed,64,2,0.0312,4.0,16,1024,4096,16384,4480,2488.681,8947.809,3185.674,0.1079
mixed,64,2,0.0312,4.0,16,2048,128,512,140,266.562,396.962,266.433,-0.001
mixed,64,2,0.0312,4.0,16,2048,256,1024,280,310.241,578.369,310.976,0.0027
mixed,64,2,0.0312,4.0,16,2048,512,2048,560,404.095,971.875,401.505,-0.0046
mixed,64,2,0.0312,4.0,16,2048,1024,4096,1120,582.5,2248.038,719.522,0.0823
mixed,64,2,0.0312,4.0,16,2048,2048,8192,2240,1024.324,4509.999,1370.338,0.0993
mixed,64,2,0.0312,4.0,16,2048,4096,16384,4480,2484.36,8937.923,3188.491,0.1091
mixed,64,2,0.0312,4.0,16,4096,128,512,140,392.704,525.057,394.913,0.0167
mixed,64,2,0.0312,4.0,16,4096,256,1024,280,441.824,709.698,438.85,-0.0111
mixed,64,2,0.0312,4.0,16,4096,512,2048,560,536.865,1061.25,534.273,-0.0049
mixed,64,2,0.0312,4.0,16,4096,1024,4096,1120,708.675,2299.016,728.707,0.0126
mixed,64,2,0.0312,4.0,16,4096,2048,8192,2240,1112.194,4671.187,1376.547,0.0743
mixed,64,2,0.0312,4.0,16,4096,4096,16384,4480,2512.873,9369.701,3275.241,0.1112
mixed,64,2,0.0312,4.0,16,8192,128,512,140,650.307,787.874,645.921,-0.0319
mixed,64,2,0.0312,4.0,16,8192,256,1024,280,690.178,966.883,697.825,0.0276
mixed,64,2,0.0312,4.0,16,8192,512,2048,560,793.41,1333.86,794.115,0.0013
mixed,64,2,0.0312,4.0,16,8192,1024,4096,1120,976.259,2580.106,988.163,0.0074
mixed,64,2,0.0312,4.0,16,8192,2048,8192,2240,1379.494,4572.275,1384.836,0.0017
mixed,64,2,0.0312,4.0,16,8192,4096,16384,4480,2799.243,9477.991,3289.549,0.0734
mixed,64,2,0.0312,4.0,32,0,128,512,140,142.624,300.161,164.224,0.1371
mixed,64,2,0.0312,4.0,32,0,256,1024,280,198.05,516.513,241.921,0.1378
mixed,64,2,0.0312,4.0,32,0,512,2048,560,306.977,962.563,396.127,0.136
mixed,64,2,0.0312,4.0,32,0,1024,4096,1120,522.401,2257.735,711.171,0.1088
mixed,64,2,0.0312,4.0,32,0,2048,8192,2240,1019.493,4505.328,1359.747,0.0976
mixed,64,2,0.0312,4.0,32,0,4096,16384,4480,2481.644,9053.506,3205.836,0.1102
mixed,64,2,0.0312,4.0,32,512,128,512,140,168.609,301.859,167.169,-0.0108
mixed,64,2,0.0312,4.0,32,512,256,1024,280,212.961,516.162,244.224,0.1031
mixed,64,2,0.0312,4.0,32,512,512,2048,560,310.336,955.331,399.073,0.1376
mixed,64,2,0.0312,4.0,32,512,1024,4096,1120,523.267,2258.695,710.05,0.1076
mixed,64,2,0.0312,4.0,32,512,2048,8192,2240,1020.324,4497.102,1353.347,0.0958
mixed,64,2,0.0312,4.0,32,512,4096,16384,4480,2491.08,8945.732,3200.33,0.1099
mixed,64,2,0.0312,4.0,32,1024,128,512,140,202.4,329.888,200.799,-0.0126
mixed,64,2,0.0312,4.0,32,1024,256,1024,280,246.786,516.387,246.4,-0.0014
mixed,64,2,0.0312,4.0,32,1024,512,2048,560,339.041,967.14,399.264,0.0959
mixed,64,2,0.0312,4.0,32,1024,1024,4096,1120,526.272,2260.839,714.627,0.1086
mixed,64,2,0.0312,4.0,32,1024,2048,8192,2240,1020.867,4516.021,1365.059,0.0985
mixed,64,2,0.0312,4.0,32,1024,4096,16384,4480,2483.847,8980.996,3192.971,0.1091
mixed,64,2,0.0312,4.0,32,2048,128,512,140,268.608,397.888,265.631,-0.023
mixed,64,2,0.0312,4.0,32,2048,256,1024,280,310.943,578.304,311.231,0.0011
mixed,64,2,0.0312,4.0,32,2048,512,2048,560,406.016,973.86,401.793,-0.0074
mixed,64,2,0.0312,4.0,32,2048,1024,4096,1120,584.258,2247.017,719.202,0.0812
mixed,64,2,0.0312,4.0,32,2048,2048,8192,2240,1026.949,4524.659,1371.044,0.0984
mixed,64,2,0.0312,4.0,32,2048,4096,16384,4480,2483.497,8948.579,3180.587,0.1078
mixed,64,2,0.0312,4.0,32,4096,128,512,140,395.841,528.161,393.152,-0.0203
mixed,64,2,0.0312,4.0,32,4096,256,1024,280,442.337,710.339,441.762,-0.0021
mixed,64,2,0.0312,4.0,32,4096,512,2048,560,539.616,1066.819,535.615,-0.0076
mixed,64,2,0.0312,4.0,32,4096,1024,4096,1120,716.129,2310.119,726.786,0.0067
mixed,64,2,0.0312,4.0,32,4096,2048,8192,2240,1113.093,4686.898,1376.773,0.0738
mixed,64,2,0.0312,4.0,32,4096,4096,16384,4480,2519.657,9371.3,3262.028,0.1083
mixed,64,2,0.0312,4.0,32,8192,128,512,140,656.481,785.186,646.946,-0.0741
mixed,64,2,0.0312,4.0,32,8192,256,1024,280,692.771,971.331,696.226,0.0124
mixed,64,2,0.0312,4.0,32,8192,512,2048,560,794.755,1340.996,793.604,-0.0021
mixed,64,2,0.0312,4.0,32,8192,1024,4096,1120,978.179,2584.361,989.476,0.007
mixed,64,2,0.0312,4.0,32,8192,2048,8192,2240,1376.867,4592.914,1386.117,0.0029
mixed,64,2,0.0312,4.0,32,8192,4096,16384,4480,2802.219,9452.518,3289.898,0.0733
mixed,64,2,0.0312,4.0,64,0,128,512,140,143.487,299.201,164.001,0.1317
mixed,64,2,0.0312,4.0,64,0,256,1024,280,198.112,518.818,241.921,0.1366
mixed,64,2,0.0312,4.0,64,0,512,2048,560,308.192,965.762,398.625,0.1375
mixed,64,2,0.0312,4.0,64,0,1024,4096,1120,524.162,2261.063,711.717,0.108
mixed,64,2,0.0312,4.0,64,0,2048,8192,2240,1019.425,4500.208,1364.804,0.0992
mixed,64,2,0.0312,4.0,64,0,4096,16384,4480,2488.105,8927.622,3205.099,0.1113
mixed,64,2,0.0312,4.0,64,512,128,512,140,169.472,302.24,168.063,-0.0106
mixed,64,2,0.0312,4.0,64,512,256,1024,280,214.786,515.425,243.842,0.0966
mixed,64,2,0.0312,4.0,64,512,512,2048,560,311.842,962.915,400.544,0.1362
mixed,64,2,0.0312,4.0,64,512,1024,4096,1120,524.929,2253.383,712.896,0.1087
mixed,64,2,0.0312,4.0,64,512,2048,8192,2240,1020.516,4516.882,1357.765,0.0965
mixed,64,2,0.0312,4.0,64,512,4096,16384,4480,2489.799,8982.948,3203.306,0.1099
mixed,64,2,0.0312,4.0,64,1024,128,512,140,202.85,333.089,201.728,-0.0086
mixed,64,2,0.0312,4.0,64,1024,256,1024,280,247.552,519.136,244.738,-0.0104
mixed,64,2,0.0312,4.0,64,1024,512,2048,560,340.77,972.164,402.336,0.0975
mixed,64,2,0.0312,4.0,64,1024,1024,4096,1120,527.01,2267.175,716.546,0.1089
mixed,64,2,0.0312,4.0,64,1024,2048,8192,2240,1022.595,4508.916,1366.917,0.0988
mixed,64,2,0.0312,4.0,64,1024,4096,16384,4480,2488.968,8930.084,3203.434,0.1109
mixed,64,2,0.0312,4.0,64,2048,128,512,140,268.002,399.297,265.475,-0.0192
mixed,64,2,0.0312,4.0,64,2048,256,1024,280,313.602,582.722,313.41,-0.0007
mixed,64,2,0.0312,4.0,64,2048,512,2048,560,408.481,977.859,405.41,-0.0054
mixed,64,2,0.0312,4.0,64,2048,1024,4096,1120,587.648,2254.057,723.36,0.0814
mixed,64,2,0.0312,4.0,64,2048,2048,8192,2240,1029.155,4523.664,1330.243,0.0862
mixed,64,2,0.0312,4.0,64,2048,4096,16384,4480,2460.903,8884.648,3112.333,0.1014
mixed,64,2,0.0312,4.0,64,4096,128,512,140,380.803,510.529,378.977,-0.0141
mixed,64,2,0.0312,4.0,64,4096,256,1024,280,423.425,682.978,423.682,0.001
mixed,64,2,0.0312,4.0,64,4096,512,2048,560,520.355,1025.604,516.577,-0.0075
mixed,64,2,0.0312,4.0,64,4096,1024,4096,1120,696.738,2272.521,708.131,0.0072
mixed,64,2,0.0312,4.0,64,4096,2048,8192,2240,1074.979,4639.666,1334.726,0.0729
mixed,64,2,0.0312,4.0,64,4096,4096,16384,4480,2494.378,9380.005,3282.539,0.1145
mixed,64,2,0.0312,4.0,64,8192,128,512,140,650.401,786.116,653.154,0.0203
mixed,64,2,0.0312,4.0,64,8192,256,1024,280,697.091,970.625,696.004,-0.004
mixed,64,2,0.0312,4.0,64,8192,512,2048,560,795.905,1333.349,792.612,-0.0061
mixed,64,2,0.0312,4.0,64,8192,1024,4096,1120,983.363,2585.319,986.979,0.0023
mixed,64,2,0.0312,4.0,64,8192,2048,8192,2240,1384.067,4559.053,1391.364,0.0023
mixed,64,2,0.0312,4.0,64,8192,4096,16384,4480,2771.175,9483.882,3283.948,0.0764
mixed,64,2,0.0312,4.0,128,0,128,512,140,151.65,308.064,170.37,0.1197
mixed,64,2,0.0312,4.0,128,0,256,1024,280,205.761,523.394,248.705,0.1352
mixed,64,2,0.0312,4.0,128,0,512,2048,560,317.569,971.14,405.345,0.1343
mixed,64,2,0.0312,4.0,128,0,1024,4096,1120,531.01,2267.111,718.882,0.1082
mixed,64,2,0.0312,4.0,128,0,2048,8192,2240,1025.506,4478.543,1366.661,0.0988
mixed,64,2,0.0312,4.0,128,0,4096,16384,4480,2489.548,8954.497,3210.379,0.1115
mixed,64,2,0.0312,4.0,128,512,128,512,140,177.152,309.664,177.697,0.0041
mixed,64,2,0.0312,4.0,128,512,256,1024,280,221.856,524.673,252.449,0.101
mixed,64,2,0.0312,4.0,128,512,512,2048,560,319.587,971.844,409.089,0.1372
mixed,64,2,0.0312,4.0,128,512,1024,4096,1120,532.58,2264.296,722.404,0.1096
mixed,64,2,0.0312,4.0,128,512,2048,8192,2240,1026.755,4515.023,1366.15,0.0973
mixed,64,2,0.0312,4.0,128,512,4096,16384,4480,2495.91,8898.598,3154.345,0.1028
mixed,64,2,0.0312,4.0,128,1024,128,512,140,204.002,327.68,203.713,-0.0023
mixed,64,2,0.0312,4.0,128,1024,256,1024,280,246.24,510.274,248.448,0.0084
mixed,64,2,0.0312,4.0,128,1024,512,2048,560,335.168,944.258,395.456,0.099
mixed,64,2,0.0312,4.0,128,1024,1024,4096,1120,519.137,2239.56,706.721,0.109
mixed,64,2,0.0312,4.0,128,1024,2048,8192,2240,996.098,4472.016,1327.236,0.0953
mixed,64,2,0.0312,4.0,128,1024,4096,16384,4480,2465.769,8923.398,3202.987,0.1142
mixed,64,2,0.0312,4.0,128,2048,128,512,140,279.232,410.305,279.265,0.0003
mixed,64,2,0.0312,4.0,128,2048,256,1024,280,325.792,591.872,325.249,-0.002
mixed,64,2,0.0312,4.0,128,2048,512,2048,560,417.121,987.364,418.785,0.0029
mixed,64,2,0.0312,4.0,128,2048,1024,4096,1120,598.403,2245.48,748.099,0.0909
mixed,64,2,0.0312,4.0,128,2048,2048,8192,2240,1036.291,4519.664,1386.373,0.1005
mixed,64,2,0.0312,4.0,128,2048,4096,16384,4480,2489.032,8964.417,3204.908,0.1106
mixed,64,2,0.0312,4.0,128,4096,128,512,140,409.217,540.643,412.033,0.0214
mixed,64,2,0.0312,4.0,128,4096,256,1024,280,454.975,729.187,459.265,0.0156
mixed,64,2,0.0312,4.0,128,4096,512,2048,560,550.051,1102.118,551.395,0.0024
mixed,64,2,0.0312,4.0,128,4096,1024,4096,1120,735.619,2336.776,752.61,0.0106
mixed,64,2,0.0312,4.0,128,4096,2048,8192,2240,1131.715,4866.352,1346.468,0.0575
mixed,64,2,0.0312,4.0,128,4096,4096,16384,4480,2527.915,9931.624,3238.444,0.096
mixed,64,2,0.0312,4.0,128,8192,128,512,140,665.855,800.163,667.648,0.0133
mixed,64,2,0.0312,4.0,128,8192,256,1024,280,708.258,994.435,715.201,0.0243
mixed,64,2,0.0312,4.0,128,8192,512,2048,560,807.68,1377.062,812.067,0.0077
mixed,64,2,0.0312,4.0,128,8192,1024,4096,1120,998.436,2616.52,1043.843,0.0281
mixed,64,2,0.0312,4.0,128,8192,2048,8192,2240,1423.812,4598.032,1367.651,-0.0177
mixed,64,2,0.0312,4.0,128,8192,4096,16384,4480,2775.719,10090.987,3186.282,0.0561
mixed,64,2,0.0312,4.0,256,0,128,512,140,162.911,307.521,179.232,0.1129
mixed,64,2,0.0312,4.0,256,0,256,1024,280,213.569,514.85,253.153,0.1314
mixed,64,2,0.0312,4.0,256,0,512,2048,560,315.906,937.761,400.962,0.1368
mixed,64,2,0.0312,4.0,256,0,1024,4096,1120,521.442,2226.952,703.522,0.1068
mixed,64,2,0.0312,4.0,256,0,2048,8192,2240,993.761,4466.863,1319.683,0.0938
mixed,64,2,0.0312,4.0,256,0,4096,16384,4480,2463.209,8862.592,3150.315,0.1074
mixed,64,2,0.0312,4.0,256,512,128,512,140,197.889,315.968,199.584,0.0144
mixed,64,2,0.0312,4.0,256,512,256,1024,280,239.329,517.728,264.834,0.0916
mixed,64,2,0.0312,4.0,256,512,512,2048,560,324.0,943.555,406.753,0.1336
mixed,64,2,0.0312,4.0,256,512,1024,4096,1120,525.216,2236.743,718.338,0.1128
mixed,64,2,0.0312,4.0,256,512,2048,8192,2240,995.14,4461.933,1322.5,0.0944
mixed,64,2,0.0312,4.0,256,512,4096,16384,4480,2457.929,8914.914,3152.969,0.1076
mixed,64,2,0.0312,4.0,256,1024,128,512,140,237.343,352.514,237.667,0.0028
mixed,64,2,0.0312,4.0,256,1024,256,1024,280,279.264,532.258,281.954,0.0106
mixed,64,2,0.0312,4.0,256,1024,512,2048,560,359.363,944.674,419.2,0.1022
mixed,64,2,0.0312,4.0,256,1024,1024,4096,1120,535.615,2221.384,732.068,0.1165
mixed,64,2,0.0312,4.0,256,1024,2048,8192,2240,999.171,4471.279,1329.187,0.095
mixed,64,2,0.0312,4.0,256,1024,4096,16384,4480,2463.272,8857.057,3133.134,0.1048
mixed,64,2,0.0312,4.0,256,2048,128,512,140,307.873,427.073,310.177,0.0193
mixed,64,2,0.0312,4.0,256,2048,256,1024,280,355.777,615.394,355.874,0.0004
mixed,64,2,0.0312,4.0,256,2048,512,2048,560,433.506,957.602,454.209,0.0395
mixed,64,2,0.0312,4.0,256,2048,1024,4096,1120,620.035,2195.111,752.419,0.084
mixed,64,2,0.0312,4.0,256,2048,2048,8192,2240,1009.987,4503.119,1342.627,0.0952
mixed,64,2,0.0312,4.0,256,2048,4096,16384,4480,2471.945,8935.876,3099.051,0.097
mixed,64,2,0.0312,4.0,256,4096,128,512,140,434.177,577.633,434.338,0.0011
mixed,64,2,0.0312,4.0,256,4096,256,1024,280,484.387,790.949,507.873,0.0766
mixed,64,2,0.0312,4.0,256,4096,512,2048,560,607.616,1132.068,614.497,0.0131
mixed,64,2,0.0312,4.0,256,4096,1024,4096,1120,793.251,2353.545,831.171,0.0243
mixed,64,2,0.0312,4.0,256,4096,2048,8192,2240,1177.891,5382.224,1460.838,0.0673
mixed,64,2,0.0312,4.0,256,4096,4096,16384,4480,2593.16,11130.73,3183.881,0.0692
mixed,64,2,0.0312,4.0,256,8192,128,512,140,699.554,859.843,712.353,0.0798
mixed,64,2,0.0312,4.0,256,8192,256,1024,280,764.771,1090.69,772.225,0.0229
mixed,64,2,0.0312,4.0,256,8192,512,2048,560,873.506,1474.498,878.596,0.0085
mixed,64,2,0.0312,4.0,256,8192,1024,4096,1120,1101.476,2622.12,1111.459,0.0066
mixed,64,2,0.0312,4.0,256,8192,2048,8192,2240,1517.605,4688.529,1521.732,0.0013
mixed,64,2,0.0312,4.0,256,8192,4096,16384,4480,2809.738,11208.138,3335.854,0.0626
mixed,64,2,0.0312,4.0,512,0,128,512,140,209.825,350.049,217.024,0.0513
mixed,64,2,0.0312,4.0,512,0,256,1024,280,255.008,550.243,291.616,0.124
mixed,64,2,0.0312,4.0,512,0,512,2048,560,356.416,963.33,440.003,0.1377
mixed,64,2,0.0312,4.0,512,0,1024,4096,1120,558.85,2257.577,742.723,0.1082
mixed,64,2,0.0312,4.0,512,0,2048,8192,2240,1021.284,4478.863,1345.125,0.0937
mixed,64,2,0.0312,4.0,512,0,4096,16384,4480,2487.081,8902.817,3174.283,0.1071
mixed,64,2,0.0312,4.0,512,512,128,512,140,259.329,375.775,260.224,0.0077
mixed,64,2,0.0312,4.0,512,512,256,1024,280,300.354,580.194,311.331,0.0392
mixed,64,2,0.0312,4.0,512,512,512,2048,560,384.93,977.601,462.177,0.1303
mixed,64,2,0.0312,4.0,512,512,1024,4096,1120,589.442,2261.161,764.835,0.1049
mixed,64,2,0.0312,4.0,512,512,2048,8192,2240,1023.62,4489.359,1355.844,0.0959
mixed,64,2,0.0312,4.0,512,512,4096,16384,4480,2491.722,8909.187,3169.035,0.1055
mixed,64,2,0.0312,4.0,512,1024,128,512,140,305.955,426.4,305.92,-0.0003
mixed,64,2,0.0312,4.0,512,1024,256,1024,280,347.458,609.729,352.034,0.0174
mixed,64,2,0.0312,4.0,512,1024,512,2048,560,434.659,990.627,478.177,0.0783
mixed,64,2,0.0312,4.0,512,1024,1024,4096,1120,618.882,2257.417,783.232,0.1003
mixed,64,2,0.0312,4.0,512,1024,2048,8192,2240,1045.315,4488.016,1368.612,0.0939
mixed,64,2,0.0312,4.0,512,1024,4096,16384,4480,2479.56,8864.605,3207.243,0.114
mixed,64,2,0.0312,4.0,512,2048,128,512,140,409.568,538.368,414.56,0.0388
mixed,64,2,0.0312,4.0,512,2048,256,1024,280,455.744,730.657,464.867,0.0332
mixed,64,2,0.0312,4.0,512,2048,512,2048,560,545.441,1098.147,557.441,0.0217
mixed,64,2,0.0312,4.0,512,2048,1024,4096,1120,730.915,2304.776,853.86,0.0781
mixed,64,2,0.0312,4.0,512,2048,2048,8192,2240,1118.948,4604.657,1428.677,0.0889
mixed,64,2,0.0312,4.0,512,2048,4096,16384,4480,2552.712,9061.507,3085.448,0.0818
mixed,64,2,0.0312,4.0,512,4096,128,512,140,549.057,698.914,551.489,0.0162
mixed,64,2,0.0312,4.0,512,4096,256,1024,280,611.907,881.313,615.779,0.0144
mixed,64,2,0.0312,4.0,512,4096,512,2048,560,701.41,1215.778,708.769,0.0143
mixed,64,2,0.0312,4.0,512,4096,1024,4096,1120,888.547,2558.056,898.019,0.0057
mixed,64,2,0.0312,4.0,512,4096,2048,8192,2240,1268.324,6338.133,1482.276,0.0422
mixed,64,2,0.0312,4.0,512,4096,4096,16384,4480,2778.569,13349.01,3396.716,0.0585
mixed,64,2,0.0312,4.0,512,8192,128,512,140,832.93,1042.115,837.633,0.0225
mixed,64,2,0.0312,4.0,512,8192,256,1024,280,905.472,1281.987,913.763,0.022
mixed,64,2,0.0312,4.0,512,8192,512,2048,560,1054.501,1646.661,1068.804,0.0242
mixed,64,2,0.0312,4.0,512,8192,1024,4096,1120,1288.388,2776.458,1308.131,0.0133
mixed,64,2,0.0312,4.0,512,8192,2048,8192,2240,1664.932,5167.954,1686.245,0.0061
mixed,64,2,0.0312,4.0,512,8192,4096,16384,4480,3017.481,13018.35,3620.077,0.0603
mixed,64,2,0.0312,4.0,1024,0,128,512,140,337.153,462.018,337.598,0.0036
mixed,64,2,0.0312,4.0,1024,0,256,1024,280,381.026,676.162,391.105,0.0342
mixed,64,2,0.0312,4.0,1024,0,512,2048,560,469.57,1078.625,526.815,0.094
mixed,64,2,0.0312,4.0,1024,0,1024,4096,1120,660.61,2323.817,865.828,0.1234
mixed,64,2,0.0312,4.0,1024,0,2048,8192,2240,1147.429,4607.185,1480.036,0.0961
mixed,64,2,0.0312,4.0,1024,0,4096,16384,4480,2552.647,8891.394,3220.908,0.1054
mixed,64,2,0.0312,4.0,1024,512,128,512,140,389.666,512.608,391.971,0.0187
mixed,64,2,0.0312,4.0,1024,512,256,1024,280,431.104,686.467,436.195,0.0199
mixed,64,2,0.0312,4.0,1024,512,512,2048,560,521.89,1090.916,564.609,0.0751
mixed,64,2,0.0312,4.0,1024,512,1024,4096,1120,696.194,2321.032,870.787,0.1075
mixed,64,2,0.0312,4.0,1024,512,2048,8192,2240,1195.493,4618.511,1520.551,0.095
mixed,64,2,0.0312,4.0,1024,512,4096,16384,4480,2587.241,9037.823,3251.628,0.103
mixed,64,2,0.0312,4.0,1024,1024,128,512,140,453.73,577.666,454.114,0.0031
mixed,64,2,0.0312,4.0,1024,1024,256,1024,280,496.707,748.261,525.89,0.116
mixed,64,2,0.0312,4.0,1024,1024,512,2048,560,608.898,1172.005,626.592,0.0314
mixed,64,2,0.0312,4.0,1024,1024,1024,4096,1120,759.459,2333.031,909.506,0.0954
mixed,64,2,0.0312,4.0,1024,1024,2048,8192,2240,1230.659,4580.018,1498.021,0.0798
mixed,64,2,0.0312,4.0,1024,1024,4096,16384,4480,2589.737,8985.121,3200.171,0.0954
mixed,64,2,0.0312,4.0,1024,2048,128,512,140,576.225,703.908,576.642,0.0033
mixed,64,2,0.0312,4.0,1024,2048,256,1024,280,649.184,923.042,646.372,-0.0103
mixed,64,2,0.0312,4.0,1024,2048,512,2048,560,743.2,1204.134,723.17,-0.0435
mixed,64,2,0.0312,4.0,1024,2048,1024,4096,1120,928.323,2458.984,982.979,0.0357
mixed,64,2,0.0312,4.0,1024,2048,2048,8192,2240,1258.242,5243.316,1565.924,0.0772
mixed,64,2,0.0312,4.0,1024,2048,4096,16384,4480,2882.026,10235.11,3348.745,0.0635
mixed,64,2,0.0312,4.0,1024,4096,128,512,140,799.616,949.187,841.312,0.2788
mixed,64,2,0.0312,4.0,1024,4096,256,1024,280,891.715,1139.043,867.492,-0.0979
mixed,64,2,0.0312,4.0,1024,4096,512,2048,560,957.891,1493.287,965.474,0.0142
mixed,64,2,0.0312,4.0,1024,4096,1024,4096,1120,1145.379,2577.769,1166.691,0.0149
mixed,64,2,0.0312,4.0,1024,4096,2048,8192,2240,1542.084,7139.002,1736.294,0.0347
mixed,64,2,0.0312,4.0,1024,4096,4096,16384,4480,2806.792,15743.098,3548.97,0.0574
mixed,64,2,0.0312,4.0,1024,8192,128,512,140,1280.067,1405.219,1278.596,-0.0118
mixed,64,2,0.0312,4.0,1024,8192,256,1024,280,1336.771,1615.239,1389.446,0.1892
mixed,64,2,0.0312,4.0,1024,8192,512,2048,560,1408.099,2011.399,1420.903,0.0212
mixed,64,2,0.0312,4.0,1024,8192,1024,4096,1120,1622.085,2827.498,1731.141,0.0905
mixed,64,2,0.0312,4.0,1024,8192,2048,8192,2240,2131.207,5212.884,2104.074,-0.0088
mixed,64,2,0.0312,4.0,1024,8192,4096,16384,4480,2890.441,15275.205,3371.022,0.0388
mixed,64,2,0.0312,4.0,2048,0,128,512,140,611.264,733.314,612.673,0.0115
mixed,64,2,0.0312,4.0,2048,0,256,1024,280,656.707,908.324,658.658,0.0078
mixed,64,2,0.0312,4.0,2048,0,512,2048,560,738.403,1349.796,754.339,0.0261
mixed,64,2,0.0312,4.0,2048,0,1024,4096,1120,915.81,2423.528,1066.02,0.0996
mixed,64,2,0.0312,4.0,2048,0,2048,8192,2240,1353.154,4895.922,1662.18,0.0872
mixed,64,2,0.0312,4.0,2048,0,4096,16384,4480,2728.01,9335.265,3233.42,0.0765
mixed,64,2,0.0312,4.0,2048,512,128,512,140,714.21,838.625,717.314,0.0249
mixed,64,2,0.0312,4.0,2048,512,256,1024,280,759.587,1014.594,765.058,0.0215
mixed,64,2,0.0312,4.0,2048,512,512,2048,560,843.746,1376.423,854.02,0.0193
mixed,64,2,0.0312,4.0,2048,512,1024,4096,1120,1024.194,2421.097,1142.179,0.0845
mixed,64,2,0.0312,4.0,2048,512,2048,8192,2240,1433.509,5432.05,1811.27,0.0945
mixed,64,2,0.0312,4.0,2048,512,4096,16384,4480,2841.482,10487.942,3247.403,0.0531
mixed,64,2,0.0312,4.0,2048,1024,128,512,140,816.034,942.019,819.042,0.0239
mixed,64,2,0.0312,4.0,2048,1024,256,1024,280,899.778,1118.851,863.043,-0.1677
mixed,64,2,0.0312,4.0,2048,1024,512,2048,560,948.035,1462.629,953.538,0.0107
mixed,64,2,0.0312,4.0,2048,1024,1024,4096,1120,1128.291,2542.632,1213.442,0.0602
mixed,64,2,0.0312,4.0,2048,1024,2048,8192,2240,1514.756,5825.364,1816.167,0.0699
mixed,64,2,0.0312,4.0,2048,1024,4096,16384,4480,2894.088,11740.269,3409.229,0.0582
mixed,64,2,0.0312,4.0,2048,2048,128,512,140,1017.122,1141.924,1015.585,-0.0123
mixed,64,2,0.0312,4.0,2048,2048,256,1024,280,1060.836,1385.507,1069.446,0.0265
mixed,64,2,0.0312,4.0,2048,2048,512,2048,560,1149.505,1658.086,1160.355,0.0213
mixed,64,2,0.0312,4.0,2048,2048,1024,4096,1120,1331.716,2431.753,1361.123,0.0267
mixed,64,2,0.0312,4.0,2048,2048,2048,8192,2240,1703.334,7086.102,1979.175,0.0512
mixed,64,2,0.0312,4.0,2048,2048,4096,16384,4480,2623.145,14309.306,3209.769,0.0502
mixed,64,2,0.0312,4.0,2048,4096,128,512,140,1404.642,1537.54,1468.359,0.4794
mixed,64,2,0.0312,4.0,2048,4096,256,1024,280,1523.236,1721.22,1460.643,-0.3162
mixed,64,2,0.0312,4.0,2048,4096,512,2048,560,1549.093,2063.11,1555.654,0.0128
mixed,64,2,0.0312,4.0,2048,4096,1024,4096,1120,1723.909,2913.832,1750.918,0.0227
mixed,64,2,0.0312,4.0,2048,4096,2048,8192,2240,2117.188,7747.133,2309.128,0.0341
mixed,64,2,0.0312,4.0,2048,4096,4096,16384,4480,2995.274,16133.691,4022.862,0.0782
mixed,64,2,0.0312,4.0,2048,8192,128,512,140,2141.351,2296.232,2136.355,-0.0323
mixed,64,2,0.0312,4.0,2048,8192,256,1024,280,2191.977,2510.086,2202.95,0.0345
mixed,64,2,0.0312,4.0,2048,8192,512,2048,560,2308.741,2899.719,2327.369,0.0315
mixed,64,2,0.0312,4.0,2048,8192,1024,4096,1120,2631.113,3760.46,2548.97,-0.0727
