run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1871,285983954,0.6041330319664191,0.731716855690262
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,111711,20530303611,0.3567001618882492,0.36165886980591483
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,tool,313179,308885,ssd,197174,25246398750,0.6295888293914982,0.6383411301940852
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__central_full_attention__hbm_ssd_direct,central_full_attention,half_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,human,31997,26952,decode_hbm,8602,3170931673,0.2688377035347064,0.31915998812704066
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,human,31997,26952,cpu,11416,2233648096,0.356783448448292,0.42356782428020184
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,human,31997,26952,ssd,6934,1138745174,0.21670781635778355,0.2572721875927575
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,mixed,3097,2557,decode_hbm,902,172388560,0.29124959638359704,0.35275713727023855
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,mixed,3097,2557,cpu,1161,173858296,0.3748789150791088,0.45404771216269063
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,mixed,3097,2557,ssd,494,90321278,0.15950920245398773,0.1931951505670708
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,tool,313179,308885,decode_hbm,186377,28707841406,0.595113337739759,0.6033863735694515
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,tool,313179,308885,cpu,58410,7804364388,0.18650675811596562,0.1890995030512974
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,tool,313179,308885,ssd,64098,9264496567,0.2046688954240227,0.20751412337925118
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
half_residual__central_full_attention__tiered,central_full_attention,half_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
