run_id,compute_endpoint,reserve_case,baseline,return_gap_type,all_requests_in_class,reuse_eligible_in_class,source,count,reusable_tokens,fraction_of_all_requests_in_class,fraction_of_reuse_eligible_in_class
zero_residual__fast_full_attention__hbm_lru_recompute,fast_full_attention,zero_residual,hbm_lru_recompute,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_lru_recompute,fast_full_attention,zero_residual,hbm_lru_recompute,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_lru_recompute,fast_full_attention,zero_residual,hbm_lru_recompute,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,human,31997,26952,decode_hbm,8607,3353505070,0.2689939681845173,0.31934550311665183
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,human,31997,26952,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,human,31997,26952,ssd,18345,3189819873,0.5733350001562646,0.6806544968833482
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,mixed,3097,2557,decode_hbm,746,163964349,0.24087826929286407,0.29174814235432145
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,mixed,3097,2557,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,mixed,3097,2557,ssd,1811,272603785,0.5847594446238296,0.7082518576456786
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,tool,313179,308885,decode_hbm,116329,21376055701,0.37144572273364435,0.376609417744468
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,tool,313179,308885,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,tool,313179,308885,ssd,192556,24400646660,0.614843268546103,0.623390582255532
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__fast_full_attention__hbm_ssd_direct,fast_full_attention,zero_residual,hbm_ssd_direct,unknown,4607,0,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,human,31997,26952,decode_hbm,9889,3523376786,0.30906022439603714,0.3669115464529534
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,human,31997,26952,cpu,10651,1971608906,0.3328749570272213,0.3951840308696943
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,human,31997,26952,ssd,6412,1048339251,0.20039378691752352,0.23790442267735232
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,human,31997,26952,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,mixed,3097,2557,decode_hbm,1089,206042291,0.3516306102680013,0.42588971450919044
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,mixed,3097,2557,cpu,1045,151665586,0.3374233128834356,0.4086820492764959
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,mixed,3097,2557,ssd,423,78860257,0.1365837907652567,0.16542823621431366
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,mixed,3097,2557,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,session_start,4281,0,decode_hbm,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,session_start,4281,0,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,session_start,4281,0,ssd,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,session_start,4281,0,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,tool,313179,308885,decode_hbm,209086,31670147656,0.6676245853010578,0.6769056444955243
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,tool,313179,308885,cpu,46349,6204153967,0.14799523595132497,0.15005260857600725
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,tool,313179,308885,ssd,53450,7902400738,0.17066917002736454,0.17304174692846852
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,tool,313179,308885,recompute,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,unknown,4607,0,decode_hbm,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,unknown,4607,0,cpu,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,unknown,4607,0,ssd,0,0,0.0,0.0
zero_residual__fast_full_attention__tiered,fast_full_attention,zero_residual,tiered,unknown,4607,0,recompute,0,0,0.0,0.0
