regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,1,0.0156,4.0,16,0,1024,4096,1072,1763.237,7017.755,1978.055,0.0409
mixed,64,1,0.0156,4.0,16,0,2048,8192,2144,3177.229,14652.218,3619.152,0.0385
mixed,64,1,0.0156,4.0,16,0,4096,16384,4288,7345.988,29431.157,8130.692,0.0355
mixed,64,1,0.0156,4.0,16,512,128,512,134,510.112,1041.987,509.856,-0.0005
mixed,64,1,0.0156,4.0,16,512,256,1024,268,687.363,1774.377,726.752,0.0362
mixed,64,1,0.0156,4.0,16,512,512,2048,536,1052.707,3175.854,1145.348,0.0436
mixed,64,1,0.0156,4.0,16,512,1024,4096,1072,1786.696,7056.317,1989.67,0.0385
mixed,64,1,0.0156,4.0,16,512,2048,8192,2144,3198.605,14666.206,3637.871,0.0383
mixed,64,1,0.0156,4.0,16,512,4096,16384,4288,7367.739,29423.489,8123.231,0.0343
mixed,64,1,0.0156,4.0,16,1024,128,512,134,549.217,1068.483,549.76,0.001
mixed,64,1,0.0156,4.0,16,1024,256,1024,268,729.122,1790.983,735.297,0.0058
mixed,64,1,0.0156,4.0,16,1024,512,2048,536,1078.564,3206.571,1149.158,0.0332
mixed,64,1,0.0156,4.0,16,1024,1024,4096,1072,1803.43,7021.147,2002.215,0.0381
mixed,64,1,0.0156,4.0,16,1024,2048,8192,2144,3227.53,14677.151,3642.831,0.0363
mixed,64,1,0.0156,4.0,16,1024,4096,16384,4288,7378.587,29540.256,8085.181,0.0319
mixed,64,1,0.0156,4.0,16,2048,128,512,134,629.73,1148.548,628.163,-0.003
mixed,64,1,0.0156,4.0,16,2048,256,1024,268,806.402,1847.975,810.115,0.0036
mixed,64,1,0.0156,4.0,16,2048,512,2048,536,1156.228,3243.596,1179.301,0.0111
mixed,64,1,0.0156,4.0,16,2048,1024,4096,1072,1860.712,6931.451,2013.318,0.0301
mixed,64,1,0.0156,4.0,16,2048,2048,8192,2144,3266.86,14723.241,3648.429,0.0333
mixed,64,1,0.0156,4.0,16,2048,4096,16384,4288,7290.555,29500.961,7977.374,0.0309
mixed,64,1,0.0156,4.0,16,4096,128,512,134,782.115,1303.75,783.555,0.0028
mixed,64,1,0.0156,4.0,16,4096,256,1024,268,958.466,2002.824,968.708,0.0098
mixed,64,1,0.0156,4.0,16,4096,512,2048,536,1314.662,3358.345,1332.102,0.0085
mixed,64,1,0.0156,4.0,16,4096,1024,4096,1072,2016.294,7428.188,2057.925,0.0077
mixed,64,1,0.0156,4.0,16,4096,2048,8192,2144,3386.637,15794.657,3686.793,0.0242
mixed,64,1,0.0156,4.0,16,4096,4096,16384,4288,7801.282,40452.141,8349.919,0.0168
mixed,64,1,0.0156,4.0,16,8192,128,512,134,1060.001,1607.173,1062.247,0.0041
mixed,64,1,0.0156,4.0,16,8192,256,1024,268,1250.275,2303.719,1267.781,0.0166
mixed,64,1,0.0156,4.0,16,8192,512,2048,536,1610.95,3656.367,1650.148,0.0192
mixed,64,1,0.0156,4.0,16,8192,1024,4096,1072,2318.601,7651.995,2362.888,0.0083
mixed,64,1,0.0156,4.0,16,8192,2048,8192,2144,3675.021,15490.207,3763.47,0.0075
mixed,64,1,0.0156,4.0,16,8192,4096,16384,4288,7995.901,39858.046,8671.876,0.0212
mixed,64,1,0.0156,4.0,32,0,128,512,134,480.387,1024.898,495.52,0.0278
mixed,64,1,0.0156,4.0,32,0,256,1024,268,669.347,1749.607,711.907,0.0394
mixed,64,1,0.0156,4.0,32,0,512,2048,536,1037.986,3152.27,1136.195,0.0465
mixed,64,1,0.0156,4.0,32,0,1024,4096,1072,1763.463,7012.574,1982.823,0.0418
mixed,64,1,0.0156,4.0,32,0,2048,8192,2144,3176.301,14659.784,3623.629,0.039
mixed,64,1,0.0156,4.0,32,0,4096,16384,4288,7362.845,29380.845,8146.753,0.0356
mixed,64,1,0.0156,4.0,32,512,128,512,134,509.859,1040.804,509.921,0.0001
mixed,64,1,0.0156,4.0,32,512,256,1024,268,687.971,1775.206,724.386,0.0335
mixed,64,1,0.0156,4.0,32,512,512,2048,536,1053.637,3177.419,1148.804,0.0448
mixed,64,1,0.0156,4.0,32,512,1024,4096,1072,1789.701,7021.342,1991.654,0.0386
mixed,64,1,0.0156,4.0,32,512,2048,8192,2144,3203.177,14661.846,3622.349,0.0366
mixed,64,1,0.0156,4.0,32,512,4096,16384,4288,7390.493,29669.122,8151.616,0.0342
mixed,64,1,0.0156,4.0,32,1024,128,512,134,548.001,1068.834,548.643,0.0012
mixed,64,1,0.0156,4.0,32,1024,256,1024,268,729.889,1792.648,737.572,0.0072
mixed,64,1,0.0156,4.0,32,1024,512,2048,536,1081.923,3208.683,1151.139,0.0325
mixed,64,1,0.0156,4.0,32,1024,1024,4096,1072,1806.822,7002.652,2002.086,0.0376
mixed,64,1,0.0156,4.0,32,1024,2048,8192,2144,3228.652,14683.452,3635.599,0.0355
mixed,64,1,0.0156,4.0,32,1024,4096,16384,4288,7367.966,29439.103,8066.427,0.0316
mixed,64,1,0.0156,4.0,32,2048,128,512,134,627.042,1146.854,630.562,0.0068
mixed,64,1,0.0156,4.0,32,2048,256,1024,268,806.596,1846.662,814.724,0.0078
mixed,64,1,0.0156,4.0,32,2048,512,2048,536,1156.261,3241.996,1175.267,0.0091
mixed,64,1,0.0156,4.0,32,2048,1024,4096,1072,1862.247,6920.123,2015.846,0.0304
mixed,64,1,0.0156,4.0,32,2048,2048,8192,2144,3266.54,14742.304,3657.229,0.034
mixed,64,1,0.0156,4.0,32,2048,4096,16384,4288,7275.387,29881.45,8032.324,0.0335
mixed,64,1,0.0156,4.0,32,4096,128,512,134,783.78,1304.452,783.363,-0.0008
mixed,64,1,0.0156,4.0,32,4096,256,1024,268,966.339,2002.758,973.283,0.0067
mixed,64,1,0.0156,4.0,32,4096,512,2048,536,1314.438,3370.6,1331.78,0.0084
mixed,64,1,0.0156,4.0,32,4096,1024,4096,1072,2018.567,7429.403,2056.167,0.0069
mixed,64,1,0.0156,4.0,32,4096,2048,8192,2144,3383.15,15813.507,3697.329,0.0253
mixed,64,1,0.0156,4.0,32,4096,4096,16384,4288,7770.143,35783.423,8367.391,0.0213
mixed,64,1,0.0156,4.0,32,8192,128,512,134,1060.134,1611.175,1060.099,-0.0001
mixed,64,1,0.0156,4.0,32,8192,256,1024,268,1257.957,2296.457,1272.004,0.0135
mixed,64,1,0.0156,4.0,32,8192,512,2048,536,1621.511,3659.408,1652.008,0.015
mixed,64,1,0.0156,4.0,32,8192,1024,4096,1072,2321.832,7658.618,2366.472,0.0084
mixed,64,1,0.0156,4.0,32,8192,2048,8192,2144,3666.637,15501.413,3763.567,0.0082
mixed,64,1,0.0156,4.0,32,8192,4096,16384,4288,7994.56,43385.215,8624.164,0.0178
mixed,64,1,0.0156,4.0,64,0,128,512,134,480.673,1020.964,494.274,0.0252
mixed,64,1,0.0156,4.0,64,0,256,1024,268,666.4,1744.998,709.891,0.0403
mixed,64,1,0.0156,4.0,64,0,512,2048,536,1034.115,3142.315,1131.237,0.0461
mixed,64,1,0.0156,4.0,64,0,1024,4096,1072,1757.767,7017.659,1977.832,0.0418
mixed,64,1,0.0156,4.0,64,0,2048,8192,2144,3164.043,14644.763,3609.707,0.0388
mixed,64,1,0.0156,4.0,64,0,4096,16384,4288,7367.391,29390.334,8140.928,0.0351
mixed,64,1,0.0156,4.0,64,512,128,512,134,510.401,1040.164,508.834,-0.003
mixed,64,1,0.0156,4.0,64,512,256,1024,268,688.93,1775.845,720.354,0.0289
mixed,64,1,0.0156,4.0,64,512,512,2048,536,1049.702,3172.906,1140.997,0.043
mixed,64,1,0.0156,4.0,64,512,1024,4096,1072,1786.855,7023.9,1986.505,0.0381
mixed,64,1,0.0156,4.0,64,512,2048,8192,2144,3193.326,14654.044,3625.037,0.0377
mixed,64,1,0.0156,4.0,64,512,4096,16384,4288,7371.454,29695.33,8110.373,0.0331
mixed,64,1,0.0156,4.0,64,1024,128,512,134,548.353,1067.492,550.562,0.0043
mixed,64,1,0.0156,4.0,64,1024,256,1024,268,727.875,1787.365,732.067,0.004
mixed,64,1,0.0156,4.0,64,1024,512,2048,536,1079.362,3197.705,1150.949,0.0338
mixed,64,1,0.0156,4.0,64,1024,1024,4096,1072,1800.422,6986.462,1994.409,0.0374
mixed,64,1,0.0156,4.0,64,1024,2048,8192,2144,3219.599,14672.412,3631.438,0.036
mixed,64,1,0.0156,4.0,64,1024,4096,16384,4288,7373.856,29511.874,8067.262,0.0313
mixed,64,1,0.0156,4.0,64,2048,128,512,134,625.538,1145.381,628.033,0.0048
mixed,64,1,0.0156,4.0,64,2048,256,1024,268,802.819,1845.735,809.249,0.0062
mixed,64,1,0.0156,4.0,64,2048,512,2048,536,1157.221,3233.833,1174.34,0.0082
mixed,64,1,0.0156,4.0,64,2048,1024,4096,1072,1859.496,6901.118,2014.793,0.0308
mixed,64,1,0.0156,4.0,64,2048,2048,8192,2144,3258.73,14738.082,3644.236,0.0336
mixed,64,1,0.0156,4.0,64,2048,4096,16384,4288,7285.341,30011.06,8001.281,0.0315
mixed,64,1,0.0156,4.0,64,4096,128,512,134,779.267,1302.309,782.978,0.0071
mixed,64,1,0.0156,4.0,64,4096,256,1024,268,961.571,2001.449,966.756,0.005
mixed,64,1,0.0156,4.0,64,4096,512,2048,536,1307.431,3356.365,1324.296,0.0082
mixed,64,1,0.0156,4.0,64,4096,1024,4096,1072,2012.614,7446.523,2051.046,0.0071
mixed,64,1,0.0156,4.0,64,4096,2048,8192,2144,3378.057,15788.224,3682.541,0.0245
mixed,64,1,0.0156,4.0,64,4096,4096,16384,4288,7816.605,40464.824,8346.684,0.0162
mixed,64,1,0.0156,4.0,64,8192,128,512,134,1060.803,1608.292,1060.391,-0.0008
mixed,64,1,0.0156,4.0,64,8192,256,1024,268,1255.203,2304.679,1263.491,0.0079
mixed,64,1,0.0156,4.0,64,8192,512,2048,536,1620.005,3644.077,1631.461,0.0057
mixed,64,1,0.0156,4.0,64,8192,1024,4096,1072,2312.713,7661.918,2371.398,0.011
mixed,64,1,0.0156,4.0,64,8192,2048,8192,2144,3667.085,15488.547,3748.815,0.0069
mixed,64,1,0.0156,4.0,64,8192,4096,16384,4288,7995.743,36907.586,8610.048,0.0212
mixed,64,1,0.0156,4.0,128,0,128,512,134,504.161,1049.731,519.648,0.0284
mixed,64,1,0.0156,4.0,128,0,256,1024,268,690.083,1772.838,731.107,0.0379
mixed,64,1,0.0156,4.0,128,0,512,2048,536,1058.947,3166.156,1159.396,0.0477
mixed,64,1,0.0156,4.0,128,0,1024,4096,1072,1785.413,7030.398,1998.822,0.0407
mixed,64,1,0.0156,4.0,128,0,2048,8192,2144,3190.7,14653.048,3622.222,0.0376
mixed,64,1,0.0156,4.0,128,0,4096,16384,4288,7366.237,29478.18,8175.484,0.0366
mixed,64,1,0.0156,4.0,128,512,128,512,134,546.787,1070.883,545.667,-0.0021
mixed,64,1,0.0156,4.0,128,512,256,1024,268,722.563,1803.685,756.643,0.0315
mixed,64,1,0.0156,4.0,128,512,512,2048,536,1079.236,3212.077,1175.204,0.045
mixed,64,1,0.0156,4.0,128,512,1024,4096,1072,1814.726,7039.77,2012.39,0.0378
mixed,64,1,0.0156,4.0,128,512,2048,8192,2144,3228.938,14687.708,3631.917,0.0352
mixed,64,1,0.0156,4.0,128,512,4096,16384,4288,7381.08,29530.366,8174.689,0.0358
mixed,64,1,0.0156,4.0,128,1024,128,512,134,596.677,1108.166,596.387,-0.0006
mixed,64,1,0.0156,4.0,128,1024,256,1024,268,771.907,1825.639,779.972,0.0077
mixed,64,1,0.0156,4.0,128,1024,512,2048,536,1121.443,3237.194,1195.492,0.035
mixed,64,1,0.0156,4.0,128,1024,1024,4096,1072,1835.272,7013.242,2034.151,0.0384
mixed,64,1,0.0156,4.0,128,1024,2048,8192,2144,3254.509,14691.291,3666.319,0.036
mixed,64,1,0.0156,4.0,128,1024,4096,16384,4288,7324.381,29724.187,8111.561,0.0351
mixed,64,1,0.0156,4.0,128,2048,128,512,134,696.099,1204.391,694.499,-0.0031
mixed,64,1,0.0156,4.0,128,2048,256,1024,268,875.075,1900.582,878.339,0.0032
mixed,64,1,0.0156,4.0,128,2048,512,2048,536,1218.022,3277.609,1243.236,0.0122
mixed,64,1,0.0156,4.0,128,2048,1024,4096,1072,1912.103,7026.588,2070.408,0.031
mixed,64,1,0.0156,4.0,128,2048,2048,8192,2144,3299.915,14834.174,3702.222,0.0349
mixed,64,1,0.0156,4.0,128,2048,4096,16384,4288,7508.891,30175.783,8041.406,0.0235
mixed,64,1,0.0156,4.0,128,4096,128,512,134,879.94,1407.206,881.827,0.0036
mixed,64,1,0.0156,4.0,128,4096,256,1024,268,1062.371,2089.318,1071.459,0.0088
mixed,64,1,0.0156,4.0,128,4096,512,2048,536,1421.634,3421.962,1442.341,0.0104
mixed,64,1,0.0156,4.0,128,4096,1024,4096,1072,2100.136,7418.145,2166.472,0.0125
mixed,64,1,0.0156,4.0,128,4096,2048,8192,2144,3439.374,16262.346,3767.215,0.0256
mixed,64,1,0.0156,4.0,128,4096,4096,16384,4288,7777.5,43629.698,8568.51,0.0221
mixed,64,1,0.0156,4.0,128,8192,128,512,134,1233.283,1783.21,1235.588,0.0042
mixed,64,1,0.0156,4.0,128,8192,256,1024,268,1421.957,2491.69,1430.663,0.0081
mixed,64,1,0.0156,4.0,128,8192,512,2048,536,1778.214,3799.404,1804.87,0.0132
mixed,64,1,0.0156,4.0,128,8192,1024,4096,1072,2498.407,7780.604,2549.896,0.0097
mixed,64,1,0.0156,4.0,128,8192,2048,8192,2144,3827.31,15316.769,3952.908,0.0109
mixed,64,1,0.0156,4.0,128,8192,4096,16384,4288,8101.09,43942.855,7489.53,-0.0171
mixed,64,1,0.0156,4.0,256,0,128,512,134,561.858,1105.348,576.737,0.0274
mixed,64,1,0.0156,4.0,256,0,256,1024,268,747.619,1830.564,786.946,0.0363
mixed,64,1,0.0156,4.0,256,0,512,2048,536,1116.387,3232.298,1212.836,0.0456
mixed,64,1,0.0156,4.0,256,0,1024,4096,1072,1843.784,7073.278,2043.206,0.0381
mixed,64,1,0.0156,4.0,256,0,2048,8192,2144,3255.633,14702.523,3686.735,0.0377
mixed,64,1,0.0156,4.0,256,0,4096,16384,4288,7435.641,29678.471,8183.583,0.0336
mixed,64,1,0.0156,4.0,256,512,128,512,134,630.915,1145.861,628.226,-0.0052
mixed,64,1,0.0156,4.0,256,512,256,1024,268,803.107,1877.514,832.931,0.0278
mixed,64,1,0.0156,4.0,256,512,512,2048,536,1158.086,3284.397,1247.494,0.042
mixed,64,1,0.0156,4.0,256,512,1024,4096,1072,1885.894,7093.371,2088.71,0.0389
mixed,64,1,0.0156,4.0,256,512,2048,8192,2144,3307.083,14717.601,3725.743,0.0367
mixed,64,1,0.0156,4.0,256,512,4096,16384,4288,7455.871,29550.784,8180.703,0.0328
mixed,64,1,0.0156,4.0,256,1024,128,512,134,698.433,1215.299,698.881,0.0009
mixed,64,1,0.0156,4.0,256,1024,256,1024,268,876.164,1917.064,881.603,0.0052
mixed,64,1,0.0156,4.0,256,1024,512,2048,536,1225.251,3322.572,1293.764,0.0327
mixed,64,1,0.0156,4.0,256,1024,1024,4096,1072,1924.839,7091.769,2127.272,0.0392
mixed,64,1,0.0156,4.0,256,1024,2048,8192,2144,3343.694,14742.875,3766.125,0.0371
mixed,64,1,0.0156,4.0,256,1024,4096,16384,4288,7443.707,29685.54,8125.761,0.0307
mixed,64,1,0.0156,4.0,256,2048,128,512,134,835.299,1358.054,836.994,0.0032
mixed,64,1,0.0156,4.0,256,2048,256,1024,268,1012.037,2045.445,1016.1,0.0039
mixed,64,1,0.0156,4.0,256,2048,512,2048,536,1365.157,3423.823,1387.331,0.0108
mixed,64,1,0.0156,4.0,256,2048,1024,4096,1072,2053.865,6905.758,2217.097,0.0336
mixed,64,1,0.0156,4.0,256,2048,2048,8192,2144,3445.581,15017.866,3840.657,0.0341
mixed,64,1,0.0156,4.0,256,2048,4096,16384,4288,7511.321,31963.117,7512.287,0.0
mixed,64,1,0.0156,4.0,256,4096,128,512,134,1092.643,1624.389,1088.709,-0.0074
mixed,64,1,0.0156,4.0,256,4096,256,1024,268,1271.973,2325.322,1278.792,0.0065
mixed,64,1,0.0156,4.0,256,4096,512,2048,536,1635.301,3689.265,1656.741,0.0104
mixed,64,1,0.0156,4.0,256,4096,1024,4096,1072,2331.849,7822.976,2379.399,0.0087
mixed,64,1,0.0156,4.0,256,4096,2048,8192,2144,3701.741,19664.535,4018.349,0.0198
mixed,64,1,0.0156,4.0,256,4096,4096,16384,4288,8224.324,59359.29,7462.205,-0.0149
mixed,64,1,0.0156,4.0,256,8192,128,512,134,1588.579,2148.966,1573.477,-0.0269
mixed,64,1,0.0156,4.0,256,8192,256,1024,268,1783.205,2850.475,1778.661,-0.0043
mixed,64,1,0.0156,4.0,256,8192,512,2048,536,2140.519,4236.272,2171.114,0.0146
mixed,64,1,0.0156,4.0,256,8192,1024,4096,1072,2861.546,7455.225,2918.185,0.0123
mixed,64,1,0.0156,4.0,256,8192,2048,8192,2144,4251.921,16224.293,4348.208,0.008
mixed,64,1,0.0156,4.0,256,8192,4096,16384,4288,7629.218,61301.425,8686.947,0.0197
mixed,64,1,0.0156,4.0,512,0,128,512,134,709.698,1249.156,715.49,0.0107
mixed,64,1,0.0156,4.0,512,0,256,1024,268,886.564,1972.36,925.604,0.036
mixed,64,1,0.0156,4.0,512,0,512,2048,536,1260.166,3385.871,1352.197,0.0433
mixed,64,1,0.0156,4.0,512,0,1024,4096,1072,1985.893,7195.517,2190.026,0.0392
mixed,64,1,0.0156,4.0,512,0,2048,8192,2144,3406.382,14797.213,3813.135,0.0357
mixed,64,1,0.0156,4.0,512,0,4096,16384,4288,7568.699,29620.095,8311.035,0.0337
mixed,64,1,0.0156,4.0,512,512,128,512,134,823.17,1336.421,820.866,-0.0045
mixed,64,1,0.0156,4.0,512,512,256,1024,268,995.042,2064.326,1010.082,0.0141
mixed,64,1,0.0156,4.0,512,512,512,2048,536,1348.261,3469.098,1435.941,0.0413
mixed,64,1,0.0156,4.0,512,512,1024,4096,1072,2077.671,7195.193,2276.33,0.0388
mixed,64,1,0.0156,4.0,512,512,2048,8192,2144,3488.461,14871.388,3897.808,0.036
mixed,64,1,0.0156,4.0,512,512,4096,16384,4288,7571.546,29816.923,8258.048,0.0309
mixed,64,1,0.0156,4.0,512,1024,128,512,134,931.619,1447.425,931.779,0.0003
mixed,64,1,0.0156,4.0,512,1024,256,1024,268,1105.124,2152.105,1113.221,0.0077
mixed,64,1,0.0156,4.0,512,1024,512,2048,536,1457.86,3559.916,1515.973,0.0276
mixed,64,1,0.0156,4.0,512,1024,1024,4096,1072,2167.947,7073.337,2354.153,0.038
mixed,64,1,0.0156,4.0,512,1024,2048,8192,2144,3582.091,15061.121,3995.725,0.036
mixed,64,1,0.0156,4.0,512,1024,4096,16384,4288,7539.838,30460.23,8004.54,0.0203
mixed,64,1,0.0156,4.0,512,2048,128,512,134,1139.428,1657.19,1143.394,0.0077
mixed,64,1,0.0156,4.0,512,2048,256,1024,268,1316.516,2354.664,1324.036,0.0072
mixed,64,1,0.0156,4.0,512,2048,512,2048,536,1670.923,3757.518,1692.554,0.0104
mixed,64,1,0.0156,4.0,512,2048,1024,4096,1072,2368.774,6676.475,2514.091,0.0337
mixed,64,1,0.0156,4.0,512,2048,2048,8192,2144,3784.239,17097.32,4171.952,0.0291
mixed,64,1,0.0156,4.0,512,2048,4096,16384,4288,7032.602,41752.864,7745.856,0.0205
mixed,64,1,0.0156,4.0,512,4096,128,512,134,1554.31,2082.087,1550.025,-0.0081
mixed,64,1,0.0156,4.0,512,4096,256,1024,268,1729.19,2775.209,1741.095,0.0114
mixed,64,1,0.0156,4.0,512,4096,512,2048,536,2093.991,4147.119,2113.383,0.0094
mixed,64,1,0.0156,4.0,512,4096,1024,4096,1072,2790.408,8115.521,2841.772,0.0096
mixed,64,1,0.0156,4.0,512,4096,2048,8192,2144,4177.489,18436.817,4507.985,0.0232
mixed,64,1,0.0156,4.0,512,4096,4096,16384,4288,8417.343,62807.001,8776.525,0.0066
mixed,64,1,0.0156,4.0,512,8192,128,512,134,2354.088,2894.315,2351.081,-0.0056
mixed,64,1,0.0156,4.0,512,8192,256,1024,268,2533.133,3612.364,2540.168,0.0065
mixed,64,1,0.0156,4.0,512,8192,512,2048,536,2907.046,4985.428,2922.954,0.0077
mixed,64,1,0.0156,4.0,512,8192,1024,4096,1072,3631.535,8759.041,3677.13,0.0089
mixed,64,1,0.0156,4.0,512,8192,2048,8192,2144,5014.034,16580.744,5110.809,0.0084
mixed,64,1,0.0156,4.0,512,8192,4096,16384,4288,9175.398,63000.24,9645.477,0.0087
mixed,64,1,0.0156,4.0,1024,0,128,512,134,1074.371,1593.413,1073.668,-0.0014
mixed,64,1,0.0156,4.0,1024,0,256,1024,268,1245.509,2325.769,1262.98,0.0162
mixed,64,1,0.0156,4.0,1024,0,512,2048,536,1603.972,3745.196,1691.752,0.041
mixed,64,1,0.0156,4.0,1024,0,1024,4096,1072,2338.473,7362.013,2532.999,0.0387
mixed,64,1,0.0156,4.0,1024,0,2048,8192,2144,3762.67,15143.496,4182.254,0.0369
mixed,64,1,0.0156,4.0,1024,0,4096,16384,4288,7728.992,29991.175,8397.183,0.03
mixed,64,1,0.0156,4.0,1024,512,128,512,134,1267.429,1781.385,1262.692,-0.0092
mixed,64,1,0.0156,4.0,1024,512,256,1024,268,1437.733,2486.536,1442.533,0.0046
mixed,64,1,0.0156,4.0,1024,512,512,2048,536,1790.981,3918.161,1849.991,0.0277
mixed,64,1,0.0156,4.0,1024,512,1024,4096,1072,2498.728,7203.772,2695.917,0.0419
mixed,64,1,0.0156,4.0,1024,512,2048,8192,2144,3941.453,15313.854,4351.697,0.0361
mixed,64,1,0.0156,4.0,1024,512,4096,16384,4288,7722.557,31291.924,7933.188,0.0089
mixed,64,1,0.0156,4.0,1024,1024,128,512,134,1450.564,1973.638,1453.796,0.0062
mixed,64,1,0.0156,4.0,1024,1024,256,1024,268,1625.892,2661.61,1635.56,0.0093
mixed,64,1,0.0156,4.0,1024,1024,512,2048,536,1985.286,4090.705,2012.743,0.013
mixed,64,1,0.0156,4.0,1024,1024,1024,4096,1072,2676.745,7104.35,2854.28,0.0401
mixed,64,1,0.0156,4.0,1024,1024,2048,8192,2144,4118.42,17235.299,4514.128,0.0302
mixed,64,1,0.0156,4.0,1024,1024,4096,16384,4288,7473.438,39567.667,8478.468,0.0313
mixed,64,1,0.0156,4.0,1024,2048,128,512,134,1819.974,2342.633,1821.351,0.0026
mixed,64,1,0.0156,4.0,1024,2048,256,1024,268,1993.833,3042.091,1998.791,0.0047
mixed,64,1,0.0156,4.0,1024,2048,512,2048,536,2353.382,4433.808,2375.37,0.0106
mixed,64,1,0.0156,4.0,1024,2048,1024,4096,1072,3057.129,8325.283,3170.986,0.0216
mixed,64,1,0.0156,4.0,1024,2048,2048,8192,2144,4468.465,21446.675,4857.588,0.0229
mixed,64,1,0.0156,4.0,1024,2048,4096,16384,4288,8957.568,52020.077,9257.065,0.007
mixed,64,1,0.0156,4.0,1024,4096,128,512,134,2546.697,3078.411,2546.251,-0.0008
mixed,64,1,0.0156,4.0,1024,4096,256,1024,268,2722.476,3782.158,2732.809,0.0098
mixed,64,1,0.0156,4.0,1024,4096,512,2048,536,3083.818,5158.164,3111.369,0.0133
mixed,64,1,0.0156,4.0,1024,4096,1024,4096,1072,3794.189,8977.482,3839.568,0.0088
mixed,64,1,0.0156,4.0,1024,4096,2048,8192,2144,5181.552,30940.802,5471.855,0.0113
mixed,64,1,0.0156,4.0,1024,4096,4096,16384,4288,9373.701,65660.437,9874.218,0.0089
mixed,64,1,0.0156,4.0,1024,8192,128,512,134,3981.485,4518.929,3978.671,-0.0052
mixed,64,1,0.0156,4.0,1024,8192,256,1024,268,4164.59,5236.051,4175.818,0.0105
mixed,64,1,0.0156,4.0,1024,8192,512,2048,536,4532.465,6646.941,4555.662,0.011
mixed,64,1,0.0156,4.0,1024,8192,1024,4096,1072,5258.002,9525.892,5305.141,0.011
mixed,64,1,0.0156,4.0,1024,8192,2048,8192,2144,6661.207,18146.925,6771.255,0.0096
mixed,64,1,0.0156,4.0,1024,8192,4096,16384,4288,9792.745,65403.361,10388.26,0.0107
mixed,64,1,0.0156,4.0,2048,0,128,512,134,2049.766,2566.283,2050.855,0.0021
mixed,64,1,0.0156,4.0,2048,0,256,1024,268,2222.092,3255.66,2230.505,0.0081
mixed,64,1,0.0156,4.0,2048,0,512,2048,536,2575.689,4687.471,2605.835,0.0143
mixed,64,1,0.0156,4.0,2048,0,1024,4096,1072,3266.701,7934.309,3449.743,0.0392
mixed,64,1,0.0156,4.0,2048,0,2048,8192,2144,4709.968,19851.315,5108.299,0.0263
mixed,64,1,0.0156,4.0,2048,0,4096,16384,4288,8317.188,44500.0,9365.125,0.029
mixed,64,1,0.0156,4.0,2048,512,128,512,134,2392.326,2914.953,2395.658,0.0064
mixed,64,1,0.0156,4.0,2048,512,256,1024,268,2570.955,3610.702,2579.436,0.0082
mixed,64,1,0.0156,4.0,2048,512,512,2048,536,2923.246,5009.265,2950.124,0.0129
mixed,64,1,0.0156,4.0,2048,512,1024,4096,1072,3619.216,8592.26,3769.805,0.0303
mixed,64,1,0.0156,4.0,2048,512,2048,8192,2144,5033.778,22089.146,5431.351,0.0233
mixed,64,1,0.0156,4.0,2048,512,4096,16384,4288,9372.806,48143.385,9774.215,0.0104
mixed,64,1,0.0156,4.0,2048,1024,128,512,134,2742.219,3256.332,2742.348,0.0003
mixed,64,1,0.0156,4.0,2048,1024,256,1024,268,2915.788,3958.415,2929.996,0.0136
mixed,64,1,0.0156,4.0,2048,1024,512,2048,536,3269.258,5342.165,3293.228,0.0116
mixed,64,1,0.0156,4.0,2048,1024,1024,4096,1072,3965.712,8733.956,4091.309,0.0263
mixed,64,1,0.0156,4.0,2048,1024,2048,8192,2144,5367.798,22793.799,5754.103,0.0222
mixed,64,1,0.0156,4.0,2048,1024,4096,16384,4288,9418.468,57531.46,9809.414,0.0081
mixed,64,1,0.0156,4.0,2048,2048,128,512,134,3438.475,3951.408,3429.037,-0.0184
mixed,64,1,0.0156,4.0,2048,2048,256,1024,268,3612.238,4657.103,3622.414,0.0097
mixed,64,1,0.0156,4.0,2048,2048,512,2048,536,3959.696,6024.281,3983.63,0.0116
mixed,64,1,0.0156,4.0,2048,2048,1024,4096,1072,4663.22,8941.955,4723.602,0.0141
mixed,64,1,0.0156,4.0,2048,2048,2048,8192,2144,6051.575,23124.351,6410.203,0.021
mixed,64,1,0.0156,4.0,2048,2048,4096,16384,4288,9220.004,63341.494,9890.346,0.0124
mixed,64,1,0.0156,4.0,2048,4096,128,512,134,4806.9,5323.795,4808.111,0.0023
mixed,64,1,0.0156,4.0,2048,4096,256,1024,268,4983.252,6024.954,4995.674,0.0119
mixed,64,1,0.0156,4.0,2048,4096,512,2048,536,5336.948,7424.891,5359.159,0.0106
mixed,64,1,0.0156,4.0,2048,4096,1024,4096,1072,6035.869,11048.25,6086.519,0.0101
mixed,64,1,0.0156,4.0,2048,4096,2048,8192,2144,7437.473,33439.369,7683.034,0.0094
mixed,64,1,0.0156,4.0,2048,4096,4096,16384,4288,11217.931,66864.966,11842.514,0.0112
mixed,64,1,0.0156,4.0,2048,8192,128,512,134,7531.102,8065.564,7526.715,-0.0082
mixed,64,1,0.0156,4.0,2048,8192,256,1024,268,7709.819,8767.622,7724.123,0.0135
mixed,64,1,0.0156,4.0,2048,8192,512,2048,536,8073.824,10202.73,8100.35,0.0125
